offer_name,offer_description,discount,automatically_consider_offer,start_date,end_date,max_uses_per_order,max_uses_per_customer,customer_segment_id,sku_id
20220701_CMX_jugueriacomidasaludable_NB_azucaryendulzantes_W26_piloto,jugueriacomidasaludable_NB_azucaryendulzantes_piloto,10,True,01-07-2022,31-07-2022,15,1,72880,66553#101175#101151#66559#29960#98390
20220701_CMX_jugueriacomidasaludable_NB_salsas_W26_piloto,jugueriacomidasaludable_NB_salsas_piloto,10,True,01-07-2022,31-07-2022,25,1,72882,92952#56316#56318#59725#342267#342268#342269#-303591#-303495#228500#201137#178411#201131#178409
20220701_CMX_comidarapida_NB_aceitesygrasas_W26_control,comidarapida_NB_aceitesygrasas,7,True,01-07-2022,31-07-2022,4,1,72883,117709#368168#-303954#117707#101239#348490#348494#348492#276997#277012#277014#277013#276989
20220701_CMX_comidarapida_NB_embutidos_W26_control,comidarapida_NB_embutidos,15,True,01-07-2022,31-07-2022,20,1,72885,281667#281669#281668#282042#281671#281989#281990#278272#278273#281663#281664#281665#283595#180301#180302#167387#167388#167983#167383#167385
20220701_CMX_comidarapida_NB_alimentoscongelados_W26_control,comidarapida_NB_alimentoscongelados,14,True,01-07-2022,31-07-2022,10,1,72887,180190#180189#180191#56517#382918#122848#180195#180193#180194#122853#56525#180205#180206#180199#180197#180198#180194#180195#180193#180203#180201#180202#56517#122848#180191#180189#180190#56525#122853
20220701_CMX_comidarapida_NB_quesos_W26_control,comidarapida_NB_quesos,15,True,01-07-2022,31-07-2022,12,1,72889,221326#107439#63994#281651#281652#281653#281647#66202#107439#221326#91374#91376#64000
20220701_CMX_comidarapida_NB_salsas_W26_control,comidarapida_NB_salsas,10,True,01-07-2022,31-07-2022,15,1,72891,92952#56316#56318#342267#342269#342268#59725#37434#-303591#440520#201123#201122#37087#-303495#228500#114051#178401#178403#114044#37803#-305145#230822#114075
20220701_CMX_comidarapida_NB_verduras_W26_control,comidarapida_NB_verduras,18,True,01-07-2022,31-07-2022,50,1,72893,-303531#-303603#213218#-303522#-303516#213222#71746#213220#213224#80507#-304371#-304368#70293#-304374#73977#421881#421883#421885#70291#-304617#-304614#70550#213230#213232#70548#-305073#70273#-304443#-304437#213208#80527#80525#213210#-304227#70255#-304611#-304566#54992#70362#70359#12661#113740#-303618#-303702#-305082#113040#447368#429703#447366#-304947#-305004#74551#74549#-304362#113030#-303537#-303534#-304926#-303555#-304959#-303630#70542#12634#113173#-303531#-303603#-303522#213218#71746#-303516#213222#213224#80507#213220#-304011#12800#113278#-303882#-303534#-303537#74941#74943#-304377#70286#163102#-304371#73977#-304368#70293#-304374#70291#-305157#113025#-304836#113035#-304302#113045#-304191#113050
20220701_CMX_comidarapida_NB_panaderiaytortilleria_W26_control,comidarapida_NB_panaderiaytortilleria,10,True,01-07-2022,31-07-2022,15,1,72895,377876#377877#377878#105641#377880#377881#377882
20220701_CMX_comidarapida_NB_detergentejabonylavatrastes_W26_control,comidarapida_NB_detergentejabonylavatrastes,8,True,01-07-2022,31-07-2022,6,1,72897,-305196#218224#416893#416895#416894#-305190#218792#416889#416890#416891#416907#416908#416897#416898#416900#416901
