20220422_MDE_NB_verduras_W16,20220422_MDE_NB_frutas_W16,20220422_MDE_NB_tuberculos_W16,20220422_MDE_NB_contenedores_W16,20220422_MDE_NB_vasos_W16,20220422_MDE_NB_cubiertosypitillos_W16,20220422_MDE_NB_platosybandejas_W16,20220422_MDE_NB_empaqueyenvoltura_W16,20220422_MDE_NB_bolsas_W16,20220422_MDE_NB_bebidassinalcohol_W16,20220422_MDE_NB_huevos_W16,20220422_MDE_NB_leches_W16,20220422_MDE_NB_cremas_W16,20220422_MDE_NB_derivadoslacteos_W16
119698726.0,128470160.0,146664562.0,127296995.0,126682715.0,125891935.0,118404413.0,132068659.0,131032368.0,121943002.0,132230833.0,120620476.0,117970264.0,125551928.0
121838886.0,125019281.0,118426739.0,145139174.0,133924446.0,129021284.0,119653694.0,129029431.0,121300273.0,124836825.0,118533828.0,118027711.0,129488217.0,120751418.0
118045992.0,136561810.0,118033524.0,118412780.0,120088161.0,124274021.0,135247167.0,125551928.0,127272243.0,127783902.0,118443720.0,124396993.0,120259930.0,121963834.0
128671018.0,138701970.0,125906036.0,120825325.0,122087012.0,123127144.0,118596930.0,120751418.0,132068659.0,121385951.0,119811795.0,130786757.0,119735643.0,119653694.0
120808750.0,124984464.0,124982395.0,129598957.0,135104101.0,119764332.0,124290375.0,121963834.0,129029431.0,146713568.0,124260060.0,140285383.0,119772506.0,135247167.0
131032368.0,124814487.0,130993277.0,118556144.0,124266085.0,133895538.0,131650887.0,118404413.0,125551928.0,119677921.0,124260063.0,118048200.0,140379487.0,118596930.0
132068659.0,141927576.0,124292222.0,118023669.0,119625319.0,131528056.0,128443724.0,119653694.0,120751418.0,118535136.0,124407519.0,124347848.0,120124767.0,124290375.0
120155444.0,129129625.0,121379967.0,124802549.0,135145064.0,146687353.0,124368204.0,135247167.0,121963834.0,126784479.0,123104996.0,130942418.0,128652640.0,131650887.0
138558771.0,145177755.0,137118848.0,123299320.0,139286122.0,132789624.0,121238863.0,118596930.0,118404413.0,132039652.0,134033129.0,136074707.0,140383585.0,128443724.0
129029431.0,128468125.0,118525056.0,124442107.0,118412910.0,125396347.0,121255250.0,124290375.0,119653694.0,120132579.0,121933555.0,124294613.0,125891935.0,124368204.0
125551928.0,118924448.0,128996480.0,119735812.0,145421935.0,121234812.0,138286421.0,131650887.0,135247167.0,139789286.0,146812662.0,133162455.0,129021284.0,121238863.0
139767097.0,147276962.0,139797635.0,122004996.0,121943669.0,132175227.0,117970264.0,128443724.0,118596930.0,122438631.0,119746296.0,132154840.0,124274021.0,141743441.0
120751418.0,132777125.0,118529152.0,124421636.0,145491574.0,130979195.0,129488217.0,124368204.0,124290375.0,118422497.0,145936122.0,145417687.0,123127144.0,121255250.0
121963834.0,118432934.0,118969477.0,138753543.0,127395449.0,119735679.0,120259930.0,121238863.0,131650887.0,119684068.0,124251911.0,133952984.0,129508715.0,138286421.0
142515513.0,128453801.0,136137864.0,125371917.0,124888698.0,119772547.0,119735643.0,141743441.0,128443724.0,127826917.0,121958158.0,127292890.0,119764332.0,117970264.0
127286588.0,130995369.0,118537354.0,132818446.0,118425211.0,125359495.0,119772506.0,121255250.0,124368204.0,119634919.0,121958171.0,124319197.0,133895538.0,129488217.0
119653694.0,120097964.0,128470160.0,118380049.0,124413564.0,124437896.0,140379487.0,138286421.0,121238863.0,120134634.0,123793180.0,125908445.0,131528056.0,120259930.0
118545727.0,127241391.0,132773014.0,117995026.0,139814523.0,147441032.0,120124767.0,117970264.0,141743441.0,136584174.0,125570844.0,123631072.0,146687353.0,119735643.0
128443724.0,119682223.0,141927576.0,132077076.0,128439930.0,145450378.0,128652640.0,129488217.0,121255250.0,127439856.0,120639265.0,132081121.0,132789624.0,119772506.0
124368204.0,122406067.0,129129625.0,143062550.0,121349760.0,119735699.0,140383585.0,120259930.0,117970264.0,127257586.0,118402851.0,127296995.0,125396347.0,140379487.0
128990541.0,119706804.0,145177755.0,142460445.0,128448128.0,124331416.0,125891935.0,119735643.0,129488217.0,118496246.0,122367780.0,145139174.0,132175227.0,120124767.0
121238863.0,117961912.0,128468125.0,120260127.0,121390722.0,127964568.0,129021284.0,119772506.0,120259930.0,124795895.0,126799653.0,126395880.0,130979195.0,128652640.0
124353870.0,126033080.0,118924448.0,118433314.0,139703938.0,124876187.0,124274021.0,140379487.0,119735643.0,122729464.0,128069425.0,118412780.0,119735679.0,140383585.0
141743441.0,132648122.0,141841572.0,15640101.0,124331665.0,128402845.0,123127144.0,120124767.0,119772506.0,120138747.0,119729978.0,120825325.0,119772547.0,125891935.0
121255250.0,118541503.0,118432934.0,143140390.0,121321108.0,124867999.0,129508715.0,128652640.0,140379487.0,135259134.0,138153786.0,129598957.0,125359495.0,129021284.0
121949528.0,120106180.0,128453801.0,124442150.0,133928596.0,129484198.0,119764332.0,140383585.0,120124767.0,120196094.0,117968703.0,118023669.0,124437896.0,124274021.0
117970264.0,118056133.0,130995369.0,140269094.0,120129174.0,123065766.0,133895538.0,125891935.0,128652640.0,124449793.0,125005635.0,124802549.0,147441032.0,123127144.0
120259930.0,118475973.0,126643371.0,124401193.0,129074841.0,118891944.0,131528056.0,129021284.0,140383585.0,143182850.0,117985119.0,123299320.0,145450378.0,129508715.0
119735643.0,129133765.0,120097964.0,139175469.0,125904539.0,124798377.0,146687353.0,124274021.0,125891935.0,126018563.0,128544608.0,124442107.0,119735699.0,119764332.0
129488217.0,117978308.0,120272042.0,129029678.0,133203613.0,132748714.0,132789624.0,123127144.0,129021284.0,140837892.0,125128567.0,118044159.0,124331416.0,133895538.0
138575194.0,117972164.0,127241391.0,118576688.0,135071389.0,141804971.0,125396347.0,129508715.0,124274021.0,129235972.0,139759480.0,122004996.0,124876187.0,131528056.0
125891935.0,128433356.0,139216048.0,129558074.0,133985950.0,141759918.0,121234812.0,119764332.0,123127144.0,120806408.0,129691525.0,138753543.0,128402845.0,146687353.0
140383585.0,135140557.0,119682223.0,125888061.0,118912671.0,140408246.0,132175227.0,133895538.0,129508715.0,126807051.0,125046671.0,125371917.0,124867999.0,132789624.0
129021284.0,118041808.0,117961912.0,121796158.0,118048420.0,134542776.0,130979195.0,131528056.0,119764332.0,137110540.0,146214799.0,132818446.0,129484198.0,125396347.0
124274021.0,118506706.0,132648122.0,146638399.0,126428841.0,124835257.0,119735679.0,146687353.0,133895538.0,124417036.0,123056017.0,118380049.0,123065766.0,121234812.0
132214118.0,124300499.0,118541503.0,119604804.0,147527340.0,136107448.0,119772547.0,132789624.0,131528056.0,119714829.0,124268435.0,117995026.0,118891944.0,132175227.0
132222310.0,129504466.0,120106180.0,128398922.0,132253359.0,121808315.0,125359495.0,125396347.0,146687353.0,132092942.0,137138070.0,132077076.0,124798377.0,130979195.0
133975399.0,133924053.0,118056133.0,142239308.0,118552240.0,120620476.0,124437896.0,121234812.0,132789624.0,143318027.0,134213534.0,143062550.0,132748714.0,119735679.0
119764332.0,141679836.0,118475973.0,125412942.0,118494898.0,124396993.0,147441032.0,132175227.0,125396347.0,134638609.0,132042657.0,142276122.0,141804971.0,119772547.0
133895538.0,121244894.0,129133765.0,124417617.0,140326580.0,145216962.0,145450378.0,130979195.0,121234812.0,139181069.0,136638390.0,142460445.0,141759918.0,125359495.0
124439923.0,118449375.0,117972164.0,122394195.0,121284281.0,130786757.0,119735699.0,119735679.0,132175227.0,124271630.0,134107066.0,120260127.0,140408246.0,124437896.0
141598067.0,132828388.0,128433356.0,128022100.0,128399035.0,140285383.0,124331416.0,119772547.0,130979195.0,120826901.0,138055611.0,118433314.0,124835257.0,147441032.0
118017399.0,120124645.0,128982220.0,138008146.0,128452288.0,118048200.0,127964568.0,125359495.0,119735679.0,123202583.0,119721918.0,143140390.0,136107448.0,145450378.0
131528056.0,127431909.0,118041808.0,138770005.0,136046288.0,124347848.0,124876187.0,124437896.0,119772547.0,119585816.0,125415365.0,124442150.0,121808315.0,119735699.0
132175227.0,146025704.0,118506706.0,120956504.0,127375056.0,130942418.0,128402845.0,147441032.0,125359495.0,138134553.0,124284878.0,140269094.0,120620476.0,124331416.0
121234812.0,132050153.0,129504466.0,117995096.0,118515413.0,136074707.0,124867999.0,145450378.0,124437896.0,138595356.0,126873558.0,124401193.0,118027711.0,127964568.0
130979195.0,125005034.0,118559961.0,126682715.0,118462165.0,124294613.0,119199139.0,119735699.0,147441032.0,133960733.0,124440538.0,139175469.0,124396993.0,124876187.0
119735679.0,118564075.0,141679836.0,135067232.0,128997079.0,133162455.0,129484198.0,124331416.0,145450378.0,141618206.0,123391965.0,118576688.0,145216962.0,128402845.0
123080065.0,139154665.0,121244894.0,120088161.0,118433496.0,132154840.0,123065766.0,127964568.0,119735699.0,130849821.0,120754143.0,125888061.0,130786757.0,124867999.0
119745922.0,123796713.0,132828388.0,122087012.0,124839644.0,145417687.0,118891944.0,124876187.0,124331416.0,124927009.0,139153378.0,121796158.0,140285383.0,119199139.0
134520195.0,142437614.0,120124645.0,135104101.0,125503198.0,127292890.0,124798377.0,128402845.0,127964568.0,117998627.0,118501352.0,146638399.0,118048200.0,129484198.0
147441032.0,123061487.0,124787941.0,119625319.0,118580960.0,124319197.0,132748714.0,124867999.0,124876187.0,130780195.0,142258154.0,146007618.0,124347848.0,123065766.0
118037899.0,139713770.0,146226407.0,135145064.0,126695139.0,125908445.0,141804971.0,119199139.0,128402845.0,134673445.0,118058987.0,119604804.0,128386514.0,118891944.0
127954318.0,129010932.0,146025704.0,118412910.0,129099495.0,123631072.0,141759918.0,129484198.0,124867999.0,121820199.0,142225393.0,128398922.0,130942418.0,124798377.0
126647696.0,138546423.0,132050153.0,145421935.0,139319019.0,132081121.0,140408246.0,123065766.0,119199139.0,133997608.0,124981234.0,142239308.0,136074707.0,132748714.0
138661269.0,119618807.0,125005034.0,147379826.0,135210735.0,127296995.0,134542776.0,118891944.0,129484198.0,118416432.0,131559412.0,125412942.0,124294613.0,141804971.0
124331416.0,132703487.0,118564075.0,121943669.0,121722604.0,145139174.0,124835257.0,124798377.0,123065766.0,124402736.0,135262196.0,124417617.0,133162455.0,141759918.0
128402845.0,121175295.0,139154665.0,121800310.0,129013484.0,126395880.0,136107448.0,132748714.0,118891944.0,147479600.0,125399032.0,132281937.0,132154840.0,140408246.0
129484198.0,121957634.0,123796713.0,124888698.0,118896369.0,118412780.0,121808315.0,141804971.0,124798377.0,120634420.0,117985275.0,122394195.0,145417687.0,134542776.0
123065766.0,135976199.0,142437614.0,118425211.0,132843256.0,120825325.0,120620476.0,141759918.0,132748714.0,117943349.0,146829309.0,128022100.0,133952984.0,124835257.0
124798377.0,142275847.0,123061487.0,124413564.0,130926329.0,129598957.0,118027711.0,140408246.0,141804971.0,133237814.0,118001665.0,138008146.0,127292890.0,136107448.0
132748714.0,137999625.0,135087343.0,139814523.0,117966587.0,118556144.0,124396993.0,134542776.0,141759918.0,125021242.0,125136911.0,138770005.0,124319197.0,121808315.0
141804971.0,129113353.0,139713770.0,128439930.0,118527738.0,118023669.0,145216962.0,124835257.0,140408246.0,146820154.0,124366864.0,120956504.0,125908445.0,120620476.0
129527212.0,129512717.0,138546423.0,121349760.0,140826362.0,124802549.0,130786757.0,121808315.0,134542776.0,133522494.0,132321297.0,117995096.0,123631072.0,118027711.0
142970286.0,118510864.0,119618807.0,121390722.0,123115267.0,123299320.0,140285383.0,120620476.0,124835257.0,136326212.0,124825621.0,133924446.0,132081121.0,124396993.0
141759918.0,120173841.0,118881528.0,132683394.0,118015751.0,124442107.0,118048200.0,118027711.0,136107448.0,118580295.0,124317732.0,135067232.0,127296995.0,145216962.0
146947509.0,118566168.0,132703487.0,139703938.0,133121799.0,118044159.0,124347848.0,124396993.0,121808315.0,129035335.0,132247591.0,120088161.0,145139174.0,130786757.0
140408246.0,120370457.0,121175295.0,124307086.0,123758346.0,119735812.0,128386514.0,145216962.0,120620476.0,124355657.0,120287278.0,122087012.0,126395880.0,140285383.0
125463991.0,128048408.0,121957634.0,133928596.0,122312458.0,122004996.0,130942418.0,130786757.0,118027711.0,118907980.0,118558768.0,135104101.0,118412780.0,118048200.0
120620476.0,124806428.0,135976199.0,120129174.0,133945102.0,138753543.0,136074707.0,140285383.0,124396993.0,130868301.0,121802801.0,124266085.0,120825325.0,124347848.0
135065020.0,124429600.0,142275847.0,129074841.0,119858961.0,125371917.0,124294613.0,118048200.0,145216962.0,118887501.0,118394951.0,119625319.0,129598957.0,128386514.0
132312513.0,130823456.0,129113353.0,133203613.0,134633234.0,132818446.0,133162455.0,124347848.0,130786757.0,139140172.0,128626763.0,135145064.0,118556144.0,130942418.0
145216962.0,127214882.0,118510864.0,135071389.0,141870868.0,118380049.0,132154840.0,128386514.0,140285383.0,118056017.0,119779403.0,118412910.0,118023669.0,136074707.0
117956033.0,127808802.0,124886290.0,133985950.0,126633749.0,117995026.0,145417687.0,130942418.0,118048200.0,118932564.0,139866196.0,145421935.0,124802549.0,124294613.0
118046147.0,120698147.0,118566168.0,118912671.0,132122389.0,132077076.0,133952984.0,136074707.0,124347848.0,133157972.0,118034517.0,147379826.0,123299320.0,133162455.0
118048200.0,118969637.0,128048408.0,118048420.0,121816853.0,143062550.0,127292890.0,124294613.0,128386514.0,126004310.0,124309599.0,121943669.0,124442107.0,132154840.0
124347848.0,122389798.0,124806428.0,126428841.0,130828056.0,142460445.0,124319197.0,133162455.0,130942418.0,135279702.0,123105377.0,121800310.0,118044159.0,145417687.0
130942418.0,118428966.0,125938974.0,147527340.0,123037465.0,120260127.0,125908445.0,132154840.0,136074707.0,131578969.0,131657829.0,145491574.0,119735812.0,133952984.0
133162455.0,122361126.0,141835551.0,132253359.0,127964949.0,118433314.0,123631072.0,145417687.0,124294613.0,131638366.0,131059815.0,127395449.0,122004996.0,127292890.0
132154840.0,119698726.0,124429600.0,118552240.0,121915163.0,15640101.0,132081121.0,133952984.0,133162455.0,139289696.0,121860206.0,124888698.0,124421636.0,124319197.0
145417687.0,121838886.0,130823456.0,118494898.0,121825052.0,124442150.0,127296995.0,127292890.0,132154840.0,132183138.0,124850288.0,118425211.0,138753543.0,125908445.0
127292890.0,128470315.0,127214882.0,140326580.0,127264539.0,140269094.0,145139174.0,124319197.0,145417687.0,129125477.0,122384499.0,124413564.0,125371917.0,123631072.0
118939097.0,118005032.0,127808802.0,121284281.0,129148713.0,124401193.0,126395880.0,125908445.0,133952984.0,119696486.0,120639604.0,139814523.0,132818446.0,132081121.0
119647711.0,128671018.0,120698147.0,128399035.0,126625578.0,139175469.0,118412780.0,123631072.0,127292890.0,124992615.0,128389239.0,128439930.0,118380049.0,127296995.0
120827359.0,120808750.0,118428966.0,128452288.0,133134122.0,129029678.0,120825325.0,132081121.0,124319197.0,120798314.0,128479353.0,128448128.0,117995026.0,145139174.0
132081121.0,136029486.0,122361126.0,136046288.0,117991215.0,118576688.0,129598957.0,127296995.0,125908445.0,131429485.0,118476922.0,121390722.0,132077076.0,126395880.0
131726818.0,131032368.0,119698726.0,127375056.0,128014127.0,129558074.0,118556144.0,145139174.0,123631072.0,118469742.0,121278589.0,132683394.0,143062550.0,118412780.0
127296995.0,132068659.0,121838886.0,134076112.0,127985460.0,125888061.0,118023669.0,126395880.0,132081121.0,120114289.0,118050944.0,139703938.0,142276122.0,120825325.0
145139174.0,120155444.0,118005032.0,118515413.0,138569526.0,121796158.0,124802549.0,118412780.0,127296995.0,118426739.0,120606852.0,124307086.0,142460445.0,129598957.0
118906342.0,129029431.0,120808750.0,128997079.0,119748409.0,146638399.0,123299320.0,120825325.0,145139174.0,118033524.0,127832197.0,128571024.0,120260127.0,118556144.0
145948136.0,125551928.0,136029486.0,118433496.0,118433595.0,138098240.0,124442107.0,129598957.0,126395880.0,125906036.0,135254161.0,124331665.0,15640101.0,118023669.0
118529514.0,139767097.0,131032368.0,124839644.0,128575291.0,146007618.0,118044159.0,118556144.0,118412780.0,125555831.0,139325600.0,120129174.0,143140390.0,124802549.0
118412780.0,120751418.0,138558771.0,125503198.0,120657726.0,119604804.0,119735812.0,118023669.0,120825325.0,129021048.0,120672418.0,129074841.0,124442150.0,123299320.0
129598957.0,121963834.0,120155444.0,118580960.0,128530240.0,128398922.0,122004996.0,124802549.0,129598957.0,139066489.0,121770160.0,125904539.0,140269094.0,124442107.0
145432047.0,142515513.0,129029431.0,126695139.0,124483397.0,142239308.0,124421636.0,123299320.0,118556144.0,124982395.0,117944497.0,133203613.0,124401193.0,118044159.0
137133558.0,127286588.0,125551928.0,129099495.0,128644935.0,125412942.0,138753543.0,124442107.0,118023669.0,120259710.0,121827517.0,135071389.0,139175469.0,119735812.0
123299320.0,119653694.0,139767097.0,136595179.0,123078472.0,124417617.0,125371917.0,118044159.0,124802549.0,124292222.0,120295619.0,133985950.0,129029678.0,122004996.0
127397368.0,118545727.0,120751418.0,139319019.0,132638540.0,132281937.0,132818446.0,119735812.0,123299320.0,128996480.0,141619401.0,118912671.0,118576688.0,124421636.0
124442107.0,126606661.0,121963834.0,118580973.0,125409104.0,122394195.0,118380049.0,122004996.0,124442107.0,121379967.0,128970955.0,118048420.0,129558074.0,138753543.0
122004996.0,128443724.0,142515513.0,140895983.0,132851546.0,138008146.0,117995026.0,124421636.0,118044159.0,118529152.0,118509775.0,126428841.0,125888061.0,125371917.0
120634888.0,124368204.0,127286588.0,121722604.0,121214816.0,138770005.0,132077076.0,138753543.0,119735812.0,139797635.0,127873243.0,132253359.0,121796158.0,132818446.0
120262156.0,128990541.0,119653694.0,118896369.0,128989025.0,120956504.0,143062550.0,125371917.0,122004996.0,118416518.0,118460653.0,118552240.0,146638399.0,118380049.0
125371917.0,121238863.0,126606661.0,133891828.0,117987170.0,117995096.0,142276122.0,132818446.0,124421636.0,119628934.0,135065840.0,118494898.0,138098240.0,117995026.0
132818446.0,124353870.0,134094152.0,132843256.0,121767779.0,126682715.0,142460445.0,118380049.0,138753543.0,138144902.0,128536827.0,140326580.0,146007618.0,132077076.0
123858444.0,141743441.0,128443724.0,130926329.0,118503267.0,133924446.0,120260127.0,117995026.0,125371917.0,125416583.0,123891966.0,121284281.0,119604804.0,143062550.0
