customer_id,microsegment,city
-248227,Panadería/Pastelería/Cafetería,BAQ
-248207,Corrientazo s/desayuno,BAQ
-248184,Comida rápida,BAQ
-248176,Panadería/Pastelería/Cafetería,BAQ
-248154,Corrientazo s/desayuno,BOG
-248142,Comida especializada,BAQ
-248109,Comida especializada,BAQ
-248092,Comida rápida,BOG
-248076,Comida especializada,BAQ
-248020,Corrientazo s/desayuno,BAQ
-248017,Corrientazo s/desayuno,BAQ
-248006,Comida especializada,BAQ
-248003,Panadería/Pastelería/Cafetería,BAQ
-247983,Comida especializada,BAQ
-247966,Comida especializada,BAQ
-247944,Parrilla/Asadero,BOG
-247936,Panadería/Pastelería/Cafetería,BAQ
-247898,Parrilla/Asadero,BOG
-247882,Cafetería,BOG
-247877,Corrientazo c/desayuno,BOG
-247863,Corrientazo s/desayuno,BOG
-247831,Panadería/Pastelería/Cafetería,BAQ
-247781,Comida rápida,BOG
-247770,Panadería/Pastelería/Cafetería,BAQ
-247767,Panadería/Pastelería/Cafetería,BAQ
-247759,Panadería/Pastelería,BOG
-247715,Panadería/Pastelería/Cafetería,BAQ
-247682,Comida rápida,BOG
-247673,Comida especializada,BAQ
-247621,Panadería/Pastelería,BOG
-247613,Corrientazo c/desayuno,BAQ
-247554,Panadería/Pastelería,BOG
-247515,Parrilla/Asadero,BAQ
-247503,Comida rápida,BAQ
-247502,Panadería/Pastelería,BOG
-247487,Comida especializada,BOG
-247458,Comida especializada,BAQ
-247450,Panadería/Pastelería/Cafetería,BAQ
-247419,Panadería/Pastelería,BOG
-247398,Corrientazo c/desayuno,BOG
-247366,Panadería/Pastelería/Cafetería,BAQ
-247365,Comida especializada,BAQ
-247338,Comida especializada,BAQ
-247337,Comida especializada,BAQ
-247333,Corrientazo s/desayuno,BAQ
-247313,Panadería/Pastelería/Cafetería,BAQ
-247309,Corrientazo s/desayuno,BAQ
-247304,Comida especializada,BAQ
-247289,Comida especializada,BAQ
-247263,Comida especializada,BAQ
-247226,Corrientazo s/desayuno,BAQ
-247188,Cafetería,BOG
-247187,Comida rápida,BOG
-247160,Panadería/Pastelería,BOG
-247140,Panadería/Pastelería/Cafetería,BAQ
-247124,Corrientazo s/desayuno,BAQ
-247113,Panadería/Pastelería/Cafetería,BAQ
-247096,Corrientazo s/desayuno,BAQ
-247068,Tienda/Restaurante,BAQ
-247062,Corrientazo s/desayuno,BAQ
-247033,Tienda/Restaurante,BAQ
-246947,Comida rápida,BOG
-246931,Panadería/Pastelería/Cafetería,BAQ
-246908,Corrientazo c/desayuno,BOG
-246874,Panadería/Pastelería/Cafetería,BAQ
-246869,Panadería/Pastelería/Cafetería,BAQ
-246846,Comida de mar y Colombiana,BAQ
-246797,Comida especializada,BAQ
-246762,Corrientazo s/desayuno,BAQ
-246759,Comida especializada,BAQ
-246757,Panadería/Pastelería,BOG
-246716,Comida especializada,BOG
-246673,Corrientazo c/desayuno,BOG
-246628,Empanadas/Arepas,BOG
-246598,Comida rápida,BOG
-246573,Corrientazo c/desayuno,BAQ
-246566,Comida rápida,BOG
-246565,Panadería/Pastelería,BOG
-246548,Comida especializada,BOG
-246500,Panadería/Pastelería,BOG
-246485,Comida de mar y Colombiana,BAQ
-246413,Panadería/Pastelería,BOG
-246351,Parrilla/Asadero,BOG
-246324,Corrientazo c/desayuno,BOG
-246298,Corrientazo c/desayuno,BOG
-246297,Corrientazo c/desayuno,BOG
-246282,Corrientazo s/desayuno,BOG
-246278,Corrientazo s/desayuno,BAQ
-246270,Panadería/Pastelería,BOG
-246247,Comida rápida,BOG
-246239,Panadería/Pastelería,BOG
-246218,Comida rápida,BOG
-246206,Parrilla/Asadero,BOG
-246174,Panadería/Pastelería,BOG
-246121,Comida especializada,BOG
-246110,Panadería/Pastelería,BOG
-246049,Corrientazo c/desayuno,BOG
-246043,Corrientazo c/desayuno,BOG
-245995,Corrientazo s/desayuno,BOG
-245933,Corrientazo s/desayuno,BOG
-245900,Corrientazo s/desayuno,BAQ
-245885,Corrientazo s/desayuno,BAQ
-245879,Corrientazo s/desayuno,BAQ
-245872,Comida rápida,BOG
-245854,Panadería/Pastelería/Cafetería,BAQ
-245835,Comida rápida,BAQ
-245833,Panadería/Pastelería/Cafetería,BAQ
-245815,Corrientazo s/desayuno,BAQ
-245791,Comida rápida,BOG
-245736,Panadería/Pastelería/Cafetería,BAQ
-245710,Panadería/Pastelería/Cafetería,BAQ
-245640,Panadería/Pastelería,BOG
-245620,Corrientazo c/desayuno,BOG
-245566,Comida especializada,BOG
-245565,Corrientazo c/desayuno,BOG
-245557,Corrientazo c/desayuno,BAQ
-245538,Corrientazo s/desayuno,BAQ
-245497,Corrientazo s/desayuno,BOG
-245474,Comida especializada,BAQ
-245464,Corrientazo c/desayuno,BOG
-245460,Panadería/Pastelería/Cafetería,BAQ
-245454,Corrientazo s/desayuno,BAQ
-245381,Panadería/Pastelería/Cafetería,BAQ
-245354,Panadería/Pastelería/Cafetería,BAQ
-245320,Corrientazo s/desayuno,BAQ
-245302,Corrientazo c/desayuno,BOG
-245293,Cafetería,BOG
-245262,Panadería/Pastelería/Cafetería,BAQ
-245255,Corrientazo s/desayuno,BAQ
-245253,Comida especializada,BAQ
-245181,Corrientazo s/desayuno,BAQ
-245169,Corrientazo s/desayuno,BAQ
-245156,Corrientazo s/desayuno,BAQ
-245144,Cafetería,BOG
-245128,Comida rápida,BOG
-245121,Panadería/Pastelería,BOG
-245117,Comida especializada,BOG
-245091,Corrientazo c/desayuno,BOG
-245060,Corrientazo c/desayuno,BOG
-245059,Cafetería,BOG
-245037,Comida especializada,BAQ
-244975,Corrientazo s/desayuno,BOG
-244940,Panadería/Pastelería,BOG
-244935,Corrientazo c/desayuno,BOG
-244924,Corrientazo s/desayuno,BAQ
-244886,Comida especializada,BAQ
-244860,Corrientazo c/desayuno,BOG
-244807,Empanadas/Arepas,BOG
-244799,Corrientazo s/desayuno,BOG
-244790,Corrientazo s/desayuno,BOG
-244777,Corrientazo s/desayuno,BAQ
-244776,Comida especializada,BAQ
-244770,Comida rápida,BOG
-244756,Cafetería,BOG
-244741,Panadería/Pastelería,BOG
-244711,Corrientazo c/desayuno,BOG
-244659,Corrientazo s/desayuno,BAQ
-244653,Panadería/Pastelería,BOG
-244647,Comida especializada,BOG
-244636,Comida especializada,BOG
-244621,Corrientazo s/desayuno,BOG
-244563,Panadería/Pastelería/Cafetería,BAQ
-244554,Corrientazo c/desayuno,BOG
-244544,Comida especializada,BAQ
-244541,Panadería/Pastelería,BOG
-244531,Corrientazo s/desayuno,BOG
-244529,Corrientazo c/desayuno,BOG
-244494,Corrientazo c/desayuno,BOG
-244479,Comida especializada,BOG
-244461,Comida rápida,BOG
-244441,Corrientazo c/desayuno,BOG
-244436,Empanadas/Arepas,BOG
-244430,Empanadas/Arepas,BOG
-244422,Corrientazo s/desayuno,BOG
-244417,Corrientazo c/desayuno,BOG
-244390,Corrientazo c/desayuno,BOG
-244385,Corrientazo c/desayuno,BOG
-244378,Corrientazo s/desayuno,BOG
-244377,Corrientazo c/desayuno,BOG
-244373,Corrientazo s/desayuno,BAQ
-244372,Comida especializada,BAQ
-244370,Corrientazo s/desayuno,BOG
-244348,Comida especializada,BAQ
-244313,Corrientazo c/desayuno,BOG
-244309,Comida rápida,BOG
-244289,Panadería/Pastelería/Cafetería,BAQ
-244281,Corrientazo c/desayuno,BAQ
-244273,Corrientazo c/desayuno,BOG
-244264,Panadería/Pastelería,BOG
-244256,Comida rápida,BOG
-244248,Comida rápida,BOG
-244230,Comida especializada,BOG
-244199,Corrientazo c/desayuno,BOG
-244197,Empanadas/Arepas,BOG
-244188,Comida rápida,BOG
-244174,Comida de mar y Colombiana,BAQ
-244156,Comida rápida,BOG
-244123,Cafetería,BOG
-244085,Corrientazo s/desayuno,BOG
-244078,Empanadas/Arepas,BOG
-244076,Panadería/Pastelería/Cafetería,BAQ
-244037,Panadería/Pastelería/Cafetería,BAQ
-244004,Corrientazo c/desayuno,BOG
-243993,Parrilla/Asadero,BAQ
-243960,Parrilla/Asadero,BOG
-243931,Cafetería,BOG
-243890,Corrientazo s/desayuno,BOG
-243873,Panadería/Pastelería/Cafetería,BAQ
-243868,Cafetería,BOG
-243863,Cafetería,BOG
-243839,Panadería/Pastelería/Cafetería,BAQ
-243820,Comida rápida,BOG
-243798,Corrientazo c/desayuno,BOG
-243788,Corrientazo c/desayuno,BOG
-243782,Comida especializada,BOG
-243775,Comida especializada,BAQ
-243742,Corrientazo s/desayuno,BOG
-243738,Corrientazo s/desayuno,BOG
-243725,Corrientazo s/desayuno,BOG
-243706,Panadería/Pastelería,BOG
-243689,Comida especializada,BAQ
-243679,Corrientazo c/desayuno,BOG
-243670,Corrientazo c/desayuno,BOG
-243654,Corrientazo s/desayuno,BOG
-243647,Corrientazo s/desayuno,BOG
-243635,Comida especializada,BAQ
-243625,Comida especializada,BAQ
-243611,Corrientazo s/desayuno,BOG
-243599,Corrientazo s/desayuno,BOG
-243586,Panadería/Pastelería,BOG
-243584,Comida rápida,BOG
-243567,Corrientazo c/desayuno,BOG
-243561,Corrientazo c/desayuno,BOG
-243535,Corrientazo s/desayuno,BOG
-243502,Corrientazo s/desayuno,BAQ
-243499,Corrientazo s/desayuno,BAQ
-243487,Corrientazo s/desayuno,BAQ
-243468,Corrientazo s/desayuno,BOG
-243443,Comida especializada,BAQ
-243441,Parrilla/Asadero,BOG
-243398,Panadería/Pastelería,BOG
-243365,Corrientazo s/desayuno,BAQ
-243346,Corrientazo s/desayuno,BOG
-243310,Panadería/Pastelería,BOG
-243283,Corrientazo s/desayuno,BAQ
-243274,Parrilla/Asadero,BOG
-243271,Corrientazo s/desayuno,BAQ
-243269,Comida especializada,BAQ
-243265,Corrientazo c/desayuno,BOG
-243246,Corrientazo c/desayuno,BOG
-243206,Cafetería,BOG
-243160,Parrilla/Asadero,BOG
-243154,Panadería/Pastelería,BOG
-243141,Comida rápida,BOG
-243118,Corrientazo s/desayuno,BOG
-243087,Comida especializada,BOG
-243051,Comida rápida,BOG
-242956,Corrientazo c/desayuno,BOG
-242953,Panadería/Pastelería,BOG
-242920,Comida especializada,BOG
-242916,Panadería/Pastelería,BOG
-242884,Comida rápida,BOG
-242823,Comida especializada,BOG
-242786,Corrientazo c/desayuno,BOG
-242755,Comida especializada,BAQ
-242754,Corrientazo c/desayuno,BOG
-242747,Corrientazo c/desayuno,BOG
-242739,Corrientazo c/desayuno,BOG
-242738,Panadería/Pastelería,BOG
-242734,Corrientazo s/desayuno,BAQ
-242717,Comida rápida,BOG
-242707,Comida especializada,BOG
-242645,Corrientazo s/desayuno,BAQ
-242614,Empanadas/Arepas,BOG
-242607,Comida rápida,BOG
-242593,Parrilla/Asadero,BOG
-242583,Corrientazo s/desayuno,BAQ
-242558,Corrientazo c/desayuno,BOG
-242541,Corrientazo s/desayuno,BOG
-242540,Corrientazo c/desayuno,BOG
-242523,Parrilla/Asadero,BOG
-242509,Cafetería,BOG
-242479,Cafetería,BOG
-242466,Corrientazo c/desayuno,BOG
-242429,Comida de mar y Colombiana,BAQ
-242372,Corrientazo s/desayuno,BAQ
-242327,Corrientazo c/desayuno,BOG
-242313,Empanadas/Arepas,BOG
-242306,Corrientazo c/desayuno,BOG
-242288,Corrientazo c/desayuno,BOG
-242285,Panadería/Pastelería,BOG
-242268,Corrientazo s/desayuno,BOG
-242242,Panadería/Pastelería,BOG
-242189,Cafetería,BOG
-242160,Comida especializada,BOG
-242156,Panadería/Pastelería,BOG
-242151,Comida rápida,BOG
-242150,Corrientazo c/desayuno,BOG
-242118,Comida especializada,BAQ
-242101,Corrientazo c/desayuno,BOG
-242086,Panadería/Pastelería,BOG
-242040,Empanadas/Arepas,BOG
-242019,Comida rápida,BOG
-241979,Corrientazo s/desayuno,BAQ
-241977,Corrientazo c/desayuno,BOG
-241960,Panadería/Pastelería,BOG
-241955,Corrientazo c/desayuno,BOG
-241881,Comida especializada,BOG
-241853,Cafetería,BOG
-241852,Corrientazo c/desayuno,BOG
-241838,Cafetería,BOG
-241817,Corrientazo s/desayuno,BOG
-241794,Panadería/Pastelería,BOG
-241786,Comida especializada,BAQ
-241737,Parrilla/Asadero,BOG
-241722,Corrientazo c/desayuno,BOG
-241695,Corrientazo c/desayuno,BOG
-241678,Corrientazo s/desayuno,BOG
-241639,Corrientazo s/desayuno,BOG
-241629,Corrientazo s/desayuno,BOG
-241527,Panadería/Pastelería,BOG
-241522,Parrilla/Asadero,BOG
-241482,Corrientazo c/desayuno,BOG
-241461,Corrientazo s/desayuno,BOG
-241456,Comida rápida,BOG
-241443,Corrientazo c/desayuno,BOG
-241413,Corrientazo s/desayuno,BOG
-241315,Cafetería,BOG
-241309,Corrientazo c/desayuno,BOG
-241299,Panadería/Pastelería,BOG
-241248,Comida rápida,BOG
-241222,Corrientazo s/desayuno,BAQ
-241217,Corrientazo c/desayuno,BOG
-241209,Corrientazo s/desayuno,BOG
-241158,Corrientazo c/desayuno,BOG
-240973,Comida especializada,BOG
-240950,Comida especializada,BOG
-240944,Comida rápida,BOG
-240932,Empanadas/Arepas,BOG
-240889,Corrientazo s/desayuno,BOG
-240873,Corrientazo c/desayuno,BAQ
-240844,Empanadas/Arepas,BOG
-240843,Comida rápida,BOG
-240800,Comida de mar y Colombiana,BAQ
-240776,Corrientazo s/desayuno,BOG
-240750,Corrientazo s/desayuno,BAQ
-240679,Corrientazo s/desayuno,BOG
-240639,Corrientazo c/desayuno,BOG
-240603,Comida rápida,BOG
-240565,Corrientazo s/desayuno,BOG
-240552,Cafetería,BOG
-240549,Cafetería,BOG
-240546,Corrientazo s/desayuno,BAQ
-240503,Comida rápida,BOG
-240497,Corrientazo s/desayuno,BAQ
-240492,Comida especializada,BAQ
-240473,Comida rápida,BOG
-240458,Corrientazo c/desayuno,BOG
-240456,Cafetería,BOG
-240454,Corrientazo s/desayuno,BOG
-240389,Panadería/Pastelería,BOG
-240378,Comida rápida,BOG
-240377,Panadería/Pastelería,BOG
-240341,Corrientazo c/desayuno,BOG
-240335,Corrientazo s/desayuno,BOG
-240322,Comida especializada,BAQ
-240306,Corrientazo c/desayuno,BOG
-240291,Panadería/Pastelería,BOG
-240193,Comida rápida,BOG
-240162,Comida rápida,BOG
-240130,Corrientazo c/desayuno,BOG
-239998,Empanadas/Arepas,BOG
-239995,Comida rápida,BOG
-239988,Cafetería,BOG
-239983,Empanadas/Arepas,BOG
-239947,Corrientazo s/desayuno,BOG
-239945,Corrientazo s/desayuno,BOG
-239942,Comida especializada,BAQ
-239925,Corrientazo c/desayuno,BOG
-239905,Corrientazo c/desayuno,BOG
-239832,Corrientazo c/desayuno,BOG
-239818,Empanadas/Arepas,BOG
-239743,Corrientazo c/desayuno,BOG
-239740,Corrientazo s/desayuno,BOG
-239733,Empanadas/Arepas,BOG
-239708,Corrientazo c/desayuno,BAQ
-239689,Tienda/Restaurante,BAQ
-239668,Corrientazo c/desayuno,BOG
-239661,Comida especializada,BAQ
-239599,Comida especializada,BAQ
-239593,Corrientazo s/desayuno,BAQ
-239535,Panadería/Pastelería,BOG
-239520,Comida rápida,BOG
-239510,Corrientazo s/desayuno,BOG
-239493,Comida especializada,BOG
-239479,Comida especializada,BOG
-239474,Panadería/Pastelería/Cafetería,BAQ
-239461,Corrientazo s/desayuno,BOG
-239452,Comida especializada,BAQ
-239448,Comida rápida,BOG
-239445,Comida rápida,BOG
-239436,Panadería/Pastelería,BOG
-239405,Cafetería,BOG
-239370,Corrientazo c/desayuno,BOG
-239306,Comida rápida,BOG
-239292,Corrientazo c/desayuno,BOG
-239264,Panadería/Pastelería/Cafetería,BAQ
-239263,Corrientazo c/desayuno,BOG
-239245,Corrientazo s/desayuno,BOG
-239237,Panadería/Pastelería,BOG
-239227,Comida especializada,BOG
-239219,Empanadas/Arepas,BOG
-239177,Comida especializada,BOG
-239173,Panadería/Pastelería,BOG
-239146,Comida rápida,BOG
-239138,Corrientazo s/desayuno,BOG
-239124,Panadería/Pastelería,BOG
-239123,Empanadas/Arepas,BOG
-239110,Panadería/Pastelería,BOG
-239109,Corrientazo c/desayuno,BOG
-239078,Corrientazo c/desayuno,BOG
-239075,Corrientazo c/desayuno,BOG
-239041,Empanadas/Arepas,BOG
-239031,Panadería/Pastelería,BOG
-239018,Panadería/Pastelería,BOG
-239009,Corrientazo s/desayuno,BOG
-238975,Comida rápida,BOG
-238918,Corrientazo c/desayuno,BOG
-238915,Corrientazo c/desayuno,BOG
-238882,Comida de mar y Colombiana,BAQ
-238782,Corrientazo c/desayuno,BOG
-238747,Comida rápida,BOG
-238720,Corrientazo c/desayuno,BOG
-238692,Comida rápida,BOG
-238641,Corrientazo c/desayuno,BOG
-238596,Corrientazo c/desayuno,BOG
-238578,Comida de mar y Colombiana,BAQ
-238576,Panadería/Pastelería/Cafetería,BAQ
-238557,Comida rápida,BOG
-238555,Cafetería,BOG
-238553,Panadería/Pastelería,BOG
-238417,Comida rápida,BOG
-238341,Corrientazo s/desayuno,BAQ
-238321,Comida rápida,BOG
-238294,Empanadas/Arepas,BOG
-238181,Comida rápida,BOG
-238159,Panadería/Pastelería,BOG
-238154,Corrientazo s/desayuno,BOG
-238127,Corrientazo s/desayuno,BOG
-238096,Empanadas/Arepas,BOG
-238094,Corrientazo c/desayuno,BOG
-238055,Comida rápida,BOG
-238051,Corrientazo c/desayuno,BOG
-238035,Corrientazo c/desayuno,BOG
-238001,Panadería/Pastelería,BOG
-237957,Corrientazo c/desayuno,BOG
-237927,Cafetería,BOG
-237888,Comida especializada,BOG
-237859,Corrientazo s/desayuno,BOG
-237820,Corrientazo c/desayuno,BOG
-237793,Corrientazo c/desayuno,BOG
-237790,Panadería/Pastelería,BOG
-237779,Parrilla/Asadero,BOG
-237774,Panadería/Pastelería,BOG
-237735,Comida especializada,BOG
-237721,Panadería/Pastelería,BOG
-237679,Cafetería,BOG
-237582,Panadería/Pastelería,BOG
-237505,Corrientazo c/desayuno,BOG
-237486,Panadería/Pastelería/Cafetería,BAQ
-237478,Panadería/Pastelería,BOG
-237442,Cafetería,BOG
-237375,Corrientazo c/desayuno,BOG
-237288,Panadería/Pastelería,BOG
-237277,Panadería/Pastelería,BOG
-237276,Corrientazo c/desayuno,BOG
-237250,Parrilla/Asadero,BOG
-237243,Comida especializada,BOG
-237181,Corrientazo s/desayuno,BOG
-237164,Corrientazo s/desayuno,BOG
-237155,Empanadas/Arepas,BOG
-237150,Comida especializada,BOG
-237115,Corrientazo s/desayuno,BOG
-237073,Cafetería,BOG
-237070,Comida rápida,BOG
-237047,Corrientazo s/desayuno,BOG
-237010,Comida especializada,BOG
-237006,Corrientazo s/desayuno,BOG
-237004,Panadería/Pastelería,BOG
-236971,Comida rápida,BOG
-236960,Parrilla/Asadero,BOG
-236953,Comida especializada,BAQ
-236946,Corrientazo s/desayuno,BOG
-236941,Corrientazo c/desayuno,BOG
-236928,Comida especializada,BOG
-236904,Corrientazo s/desayuno,BAQ
-236881,Corrientazo s/desayuno,BOG
-236853,Corrientazo s/desayuno,BOG
-236830,Corrientazo s/desayuno,BAQ
-236777,Corrientazo c/desayuno,BOG
-236758,Corrientazo c/desayuno,BOG
-236756,Corrientazo s/desayuno,BOG
-236712,Comida rápida,BOG
-236620,Corrientazo s/desayuno,BOG
-236606,Corrientazo c/desayuno,BOG
-236543,Corrientazo s/desayuno,BOG
-236521,Corrientazo c/desayuno,BOG
-236511,Panadería/Pastelería,BOG
-236405,Comida especializada,BOG
-236345,Comida especializada,BAQ
-236322,Panadería/Pastelería,BOG
-236310,Comida rápida,BOG
-236303,Panadería/Pastelería/Cafetería,BAQ
-236279,Comida rápida,BOG
-236278,Corrientazo s/desayuno,BAQ
-236265,Corrientazo c/desayuno,BOG
-236263,Corrientazo s/desayuno,BOG
-236258,Comida rápida,BOG
-236168,Panadería/Pastelería,BOG
-236140,Comida rápida,BOG
-236130,Corrientazo c/desayuno,BOG
-236125,Comida rápida,BOG
-236104,Comida rápida,BOG
-236098,Corrientazo c/desayuno,BOG
-236053,Corrientazo c/desayuno,BOG
-236045,Cafetería,BOG
-236006,Comida rápida,BOG
-235974,Comida especializada,BAQ
-235873,Corrientazo c/desayuno,BOG
-235782,Corrientazo s/desayuno,BOG
-235706,Corrientazo c/desayuno,BOG
-235701,Comida rápida,BOG
-235694,Comida especializada,BOG
-235635,Parrilla/Asadero,BOG
-235614,Corrientazo c/desayuno,BOG
-235554,Corrientazo c/desayuno,BOG
-235496,Cafetería,BOG
-235455,Comida rápida,BOG
-235452,Corrientazo c/desayuno,BOG
-235402,Cafetería,BOG
-235385,Panadería/Pastelería/Cafetería,BAQ
-235354,Corrientazo s/desayuno,BOG
-235315,Cafetería,BOG
-235299,Corrientazo c/desayuno,BOG
-235280,Panadería/Pastelería,BOG
-235154,Comida especializada,BAQ
-235143,Corrientazo c/desayuno,BOG
-235003,Comida especializada,BOG
-234995,Corrientazo s/desayuno,BOG
-234976,Panadería/Pastelería,BOG
-234975,Corrientazo c/desayuno,BOG
-234859,Empanadas/Arepas,BOG
-234714,Comida rápida,BOG
-234691,Corrientazo s/desayuno,BOG
-234606,Comida rápida,BOG
-234561,Panadería/Pastelería,BOG
-234540,Panadería/Pastelería,BOG
-234421,Comida rápida,BOG
-234364,Comida rápida,BOG
-234336,Corrientazo s/desayuno,BAQ
-234305,Corrientazo c/desayuno,BOG
-234085,Corrientazo s/desayuno,BOG
-234084,Panadería/Pastelería/Cafetería,BAQ
-234078,Empanadas/Arepas,BOG
-234073,Panadería/Pastelería,BOG
-234020,Comida rápida,BOG
-233997,Corrientazo c/desayuno,BOG
-233894,Corrientazo c/desayuno,BOG
-233885,Comida rápida,BOG
-233876,Comida especializada,BAQ
-233804,Corrientazo c/desayuno,BOG
-233650,Corrientazo c/desayuno,BOG
-233577,Panadería/Pastelería,BOG
-233460,Corrientazo c/desayuno,BOG
-233457,Panadería/Pastelería,BOG
-233453,Corrientazo s/desayuno,BAQ
-233450,Corrientazo c/desayuno,BOG
-233421,Comida rápida,BOG
-233416,Comida especializada,BOG
-233408,Comida rápida,BOG
-233342,Empanadas/Arepas,BOG
-233300,Corrientazo c/desayuno,BOG
-233017,Comida especializada,BAQ
-232959,Comida rápida,BOG
-232949,Corrientazo c/desayuno,BOG
-232940,Corrientazo s/desayuno,BOG
-232894,Corrientazo s/desayuno,BOG
-232873,Comida rápida,BOG
-232860,Corrientazo c/desayuno,BOG
-232752,Corrientazo c/desayuno,BOG
-232750,Panadería/Pastelería,BOG
-232738,Cafetería,BOG
-232695,Panadería/Pastelería,BOG
-232693,Comida especializada,BAQ
-232649,Parrilla/Asadero,BOG
-232623,Fritos,BAQ
-232610,Panadería/Pastelería,BOG
-232460,Corrientazo s/desayuno,BOG
-232459,Corrientazo c/desayuno,BOG
-232428,Comida rápida,BOG
-232400,Corrientazo c/desayuno,BOG
-232344,Comida rápida,BOG
-232331,Corrientazo s/desayuno,BOG
-232323,Comida rápida,BOG
-232288,Comida rápida,BOG
-232287,Comida rápida,BOG
-232273,Corrientazo c/desayuno,BOG
-232271,Empanadas/Arepas,BOG
-232240,Cafetería,BOG
-232239,Corrientazo s/desayuno,BOG
-232230,Corrientazo s/desayuno,BOG
-232127,Comida especializada,BAQ
-232038,Corrientazo c/desayuno,BOG
-232022,Panadería/Pastelería,BOG
-232017,Corrientazo c/desayuno,BOG
-231997,Corrientazo s/desayuno,BOG
-231989,Corrientazo c/desayuno,BOG
-231982,Corrientazo c/desayuno,BOG
-231933,Cafetería,BOG
-231820,Corrientazo c/desayuno,BOG
-231762,Corrientazo s/desayuno,BOG
-231684,Corrientazo s/desayuno,BOG
-231578,Empanadas/Arepas,BOG
-231450,Corrientazo c/desayuno,BOG
-231448,Comida especializada,BOG
-231445,Comida rápida,BOG
-231415,Corrientazo s/desayuno,BOG
-231412,Parrilla/Asadero,BOG
-231402,Corrientazo c/desayuno,BOG
-231370,Corrientazo c/desayuno,BOG
-231349,Corrientazo c/desayuno,BOG
