20220407_MDE_NB_bebidassinalcohol_W14,20220407_MDE_NB_vasos_W14,20220407_MDE_NB_cubiertosypitillos_W14,20220407_MDE_NB_contenedores_W14,20220407_MDE_NB_platosybandejas_W14,20220407_MDE_NB_empaqueyenvoltura_W14,20220407_MDE_NB_verduras_W14,20220407_MDE_NB_frutas_W14,20220407_MDE_NB_tuberculos_W14,20220407_MDE_NB_huevos_W14,20220407_MDE_NB_leches_W14,20220407_MDE_NB_cremas_W14,20220407_MDE_NB_derivadoslacteos_W14
,132241325.0,128519113.0,129113655.0,119729012.0,124804001.0,,,,,131578969.0,128519113.0,118426449.0
,124323759.0,120261582.0,127376953.0,126856052.0,138120100.0,,,,,129125477.0,120261582.0,120093525.0
,118564784.0,118447054.0,125529659.0,122006392.0,119597993.0,,,,,124992615.0,118447054.0,119642970.0
,138143665.0,125541332.0,130805308.0,128428920.0,128445354.0,,,,,120798314.0,125541332.0,132103006.0
,123652020.0,137169877.0,135917128.0,123833210.0,118008747.0,,,,,120114289.0,137169877.0,124390246.0
,121483189.0,117980118.0,118435404.0,121756536.0,124427177.0,,,,,118426739.0,117980118.0,120265579.0
,121325495.0,131541975.0,134692428.0,125090682.0,128494510.0,,,,,125906036.0,131541975.0,121346924.0
,133937079.0,124308440.0,124296789.0,124255101.0,134007732.0,,,,,133876851.0,124308440.0,124975981.0
,134107066.0,129584088.0,134053464.0,129051523.0,121797556.0,,,,,139066489.0,129584088.0,119741298.0
,119721918.0,124836825.0,136175193.0,136788876.0,117959608.0,,,,,130993277.0,124836825.0,119729012.0
,134739903.0,135121884.0,133930588.0,121138063.0,134060988.0,,,,,124292222.0,135121884.0,126856052.0
,138692548.0,123317213.0,121949793.0,119618451.0,120937406.0,,,,,121379967.0,123317213.0,122006392.0
,133935045.0,132774879.0,123276904.0,126831512.0,124971970.0,,,,,138144902.0,132774879.0,128428920.0
,128468934.0,121793506.0,121335404.0,135089048.0,132078530.0,,,,,132619401.0,118422497.0,123833210.0
,125415365.0,123079651.0,120655470.0,120839064.0,119745480.0,,,,,118537354.0,121793506.0,121756536.0
,118046662.0,125524962.0,127422065.0,133925790.0,128519113.0,,,,,125557901.0,123079651.0,125090682.0
,118431688.0,127826917.0,118021745.0,128437153.0,120261582.0,,,,,138042518.0,125524962.0,124255101.0
,119609290.0,119634919.0,134512242.0,124804001.0,118447054.0,,,,,129129625.0,127826917.0,129051523.0
,124284878.0,120134634.0,123661944.0,138120100.0,125541332.0,,,,,124873897.0,119634919.0,136788876.0
,138659793.0,132148205.0,139128446.0,119597993.0,137169877.0,,,,,128453801.0,120134634.0,121928589.0
,120293330.0,127257586.0,123129478.0,128445354.0,117980118.0,,,,,126643371.0,132148205.0,121138063.0
,129529809.0,124795895.0,121900681.0,118008747.0,131541975.0,,,,,120097964.0,127257586.0,119618451.0
,120117204.0,135162874.0,139185806.0,124427177.0,124308440.0,,,,,127241391.0,135162874.0,126831512.0
,119734227.0,120138747.0,124415632.0,128494510.0,129584088.0,,,,,125025463.0,120138747.0,135089048.0
,126873558.0,120196094.0,119692946.0,134007732.0,124836825.0,,,,,127999159.0,120196094.0,120839064.0
,124440538.0,128461825.0,133271189.0,121797556.0,135121884.0,,,,,132648122.0,128461825.0,133925790.0
,123391965.0,129235972.0,138653335.0,117959608.0,123317213.0,,,,,120106180.0,129235972.0,128437153.0
,127244253.0,132340741.0,130444954.0,134060988.0,132774879.0,,,,,118475973.0,132340741.0,124804001.0
,120754143.0,120806408.0,120704670.0,120937406.0,121793506.0,,,,,120773829.0,120806408.0,138120100.0
,124342250.0,126807051.0,121740964.0,124971970.0,123079651.0,,,,,128433356.0,126807051.0,119597993.0
,118058987.0,124271630.0,120225451.0,119745480.0,125524962.0,,,,,128982220.0,124271630.0,128445354.0
,125937647.0,134638609.0,128507563.0,128519113.0,127826917.0,,,,,124300499.0,134638609.0,118008747.0
,120242160.0,129113107.0,122330797.0,120261582.0,119634919.0,,,,,128453845.0,129113107.0,124427177.0
,124981234.0,120826901.0,132230833.0,118447054.0,120134634.0,,,,,121244894.0,120826901.0,128494510.0
,123217907.0,123202583.0,133660339.0,125541332.0,132148205.0,,,,,132050153.0,123202583.0,134007732.0
,135262196.0,119585816.0,127819450.0,137169877.0,127257586.0,,,,,125005034.0,119585816.0,121797556.0
,121454585.0,130849821.0,118832832.0,131541975.0,124795895.0,,,,,123796713.0,130849821.0,117959608.0
,117985275.0,124922913.0,118533828.0,124308440.0,135162874.0,,,,,129010932.0,124922913.0,134060988.0
,118579196.0,124927009.0,128999109.0,129584088.0,120138747.0,,,,,138546423.0,130780195.0,120937406.0
,125462525.0,130780195.0,132779720.0,124836825.0,120196094.0,,,,,119618807.0,133139497.0,124971970.0
,131059710.0,133139497.0,119811795.0,135121884.0,128461825.0,,,,,118881528.0,124402736.0,132078530.0
,,124402736.0,120733395.0,123317213.0,129235972.0,,,,,126807305.0,133237814.0,119745480.0
,,133237814.0,132759251.0,132774879.0,132340741.0,,,,,129113353.0,120822840.0,128519113.0
,,120822840.0,120643287.0,118422497.0,120806408.0,,,,,136006926.0,125021242.0,120261582.0
,,125021242.0,124260060.0,121793506.0,126807051.0,,,,,124886290.0,130788414.0,118447054.0
,,130788414.0,124260063.0,123079651.0,124271630.0,,,,,128048408.0,130346051.0,125541332.0
,,130346051.0,123104996.0,125524962.0,134638609.0,,,,,125394205.0,122358854.0,137169877.0
,,122358854.0,130952937.0,127826917.0,129113107.0,,,,,125938974.0,126004310.0,117980118.0
,,126004310.0,121933555.0,119634919.0,120826901.0,,,,,132255009.0,131578969.0,131541975.0
,,131578969.0,121372417.0,120134634.0,123202583.0,,,,,123178274.0,129125477.0,124308440.0
,,129125477.0,126672646.0,132148205.0,119585816.0,,,,,133909793.0,120798314.0,129584088.0
,,124992615.0,124251911.0,127257586.0,130849821.0,,,,,121838886.0,120114289.0,124836825.0
,,120798314.0,125001480.0,124795895.0,124922913.0,,,,,118045992.0,118426739.0,135121884.0
,,120114289.0,139177742.0,135162874.0,124927009.0,,,,,118005032.0,125906036.0,123317213.0
,,118426739.0,131522319.0,120138747.0,130780195.0,,,,,128671018.0,133876851.0,132774879.0
,,125906036.0,130891544.0,120196094.0,133139497.0,,,,,128470315.0,139066489.0,118422497.0
,,133876851.0,121958171.0,128461825.0,124402736.0,,,,,132046124.0,130993277.0,121793506.0
,,139066489.0,123793180.0,129235972.0,133237814.0,,,,,130858287.0,138144902.0,123079651.0
,,130993277.0,125034267.0,132340741.0,120822840.0,,,,,120155444.0,132619401.0,125524962.0
,,124292222.0,132808476.0,120806408.0,125021242.0,,,,,132840761.0,118537354.0,127826917.0
,,121379967.0,120639265.0,126807051.0,130788414.0,,,,,127286588.0,125557901.0,119634919.0
,,138144902.0,129097505.0,124271630.0,130346051.0,,,,,118545727.0,138042518.0,120134634.0
,,132619401.0,122367780.0,134638609.0,122358854.0,,,,,126606661.0,129129625.0,132148205.0
,,118537354.0,126799653.0,129113107.0,126004310.0,,,,,134094152.0,124873897.0,127257586.0
,,125557901.0,132259621.0,120826901.0,131578969.0,,,,,118455627.0,128453801.0,124795895.0
,,138042518.0,122363691.0,123202583.0,129125477.0,,,,,119725390.0,126643371.0,135162874.0
,,129129625.0,128069425.0,119585816.0,124992615.0,,,,,124353870.0,120097964.0,120138747.0
,,119602343.0,118505265.0,130849821.0,120798314.0,,,,,135966032.0,127241391.0,120196094.0
,,124873897.0,119643954.0,124922913.0,120114289.0,,,,,121949528.0,125025463.0,128461825.0
,,128453801.0,127278906.0,124927009.0,118426739.0,,,,,138575194.0,127999159.0,129235972.0
,,126643371.0,118456123.0,130780195.0,125906036.0,,,,,132214118.0,126033080.0,132340741.0
,,120097964.0,118013756.0,133139497.0,133876851.0,,,,,132222310.0,132648122.0,120806408.0
,,127241391.0,123076415.0,124402736.0,139066489.0,,,,,133975399.0,120106180.0,126807051.0
,,125025463.0,125005635.0,133237814.0,130993277.0,,,,,118443370.0,118475973.0,124271630.0
,,127999159.0,133164868.0,120822840.0,124292222.0,,,,,124439923.0,120773829.0,134638609.0
,,126033080.0,127373127.0,125021242.0,121379967.0,,,,,132783480.0,128433356.0,129113107.0
,,132648122.0,120110923.0,130788414.0,138144902.0,,,,,134569343.0,128982220.0,120826901.0
,,120106180.0,118493009.0,130346051.0,132619401.0,,,,,125414786.0,124300499.0,123202583.0
,,118475973.0,123060049.0,122358854.0,118537354.0,,,,,119745922.0,128453845.0,119585816.0
,,120773829.0,132751189.0,126004310.0,125557901.0,,,,,117992837.0,121244894.0,130849821.0
,,128433356.0,121765724.0,131578969.0,138042518.0,,,,,117988738.0,132050153.0,124922913.0
,,128982220.0,128544608.0,129125477.0,129129625.0,,,,,118545797.0,125005034.0,124927009.0
,,124300499.0,133242731.0,124992615.0,124873897.0,,,,,118037899.0,129010932.0,130780195.0
,,128453845.0,129859437.0,120798314.0,128453801.0,,,,,127397260.0,138546423.0,133139497.0
,,121244894.0,117952370.0,120114289.0,126643371.0,,,,,127954318.0,119618807.0,124402736.0
,,132050153.0,125128567.0,118426739.0,120097964.0,,,,,125418896.0,118881528.0,133237814.0
,,125005034.0,128958328.0,125906036.0,125025463.0,,,,,126647696.0,131730683.0,120822840.0
,,123796713.0,120663929.0,133876851.0,127999159.0,,,,,132263314.0,117943556.0,130788414.0
,,129010932.0,129691525.0,139066489.0,126033080.0,,,,,138661269.0,129113353.0,130346051.0
,,138546423.0,119725960.0,130993277.0,132648122.0,,,,,118390168.0,136006926.0,122358854.0
,,119618807.0,125046671.0,124292222.0,120106180.0,,,,,128044441.0,124886290.0,126004310.0
,,118881528.0,123056017.0,121379967.0,118475973.0,,,,,136834460.0,128048408.0,131578969.0
,,131730683.0,124268435.0,138144902.0,120773829.0,,,,,128081312.0,125394205.0,129125477.0
,,117943556.0,137138070.0,132619401.0,128433356.0,,,,,118451622.0,125938974.0,124992615.0
,,126807305.0,138743707.0,118537354.0,128982220.0,,,,,132713897.0,133909793.0,120798314.0
,,129113353.0,132042657.0,125557901.0,124300499.0,,,,,129527212.0,121838886.0,120114289.0
,,136006926.0,134107066.0,138042518.0,128453845.0,,,,,133246381.0,118045992.0,118426739.0
,,124886290.0,119721918.0,129129625.0,121244894.0,,,,,122342833.0,118005032.0,125906036.0
,,128048408.0,133160894.0,119602343.0,132050153.0,,,,,125463991.0,128671018.0,133876851.0
,,125394205.0,131563458.0,124873897.0,125005034.0,,,,,118906295.0,128470315.0,139066489.0
,,125938974.0,133935045.0,128453801.0,123796713.0,,,,,135065020.0,132046124.0,130993277.0
,,132255009.0,125415365.0,126643371.0,129010932.0,,,,,121273788.0,130858287.0,121379967.0
,,123178274.0,118431688.0,120097964.0,138546423.0,,,,,132312513.0,120155444.0,138144902.0
,,133909793.0,121290701.0,127241391.0,119618807.0,,,,,117956033.0,125369656.0,132619401.0
,,121838886.0,119734227.0,125025463.0,118881528.0,,,,,128433601.0,132840761.0,118537354.0
,,118045992.0,135954389.0,127999159.0,131730683.0,,,,,122408400.0,127286588.0,125557901.0
,,118005032.0,126873558.0,126033080.0,117943556.0,,,,,118939097.0,118545727.0,138042518.0
,,128671018.0,120754143.0,132648122.0,126807305.0,,,,,125361625.0,126606661.0,129129625.0
,,128470315.0,139153378.0,118475973.0,129113353.0,,,,,129949145.0,134094152.0,119602343.0
,,132046124.0,120242160.0,120773829.0,136006926.0,,,,,119647711.0,118455627.0,124873897.0
,,130858287.0,124981234.0,128433356.0,124886290.0,,,,,120827359.0,118840652.0,128453801.0
,,120155444.0,131559412.0,128982220.0,128048408.0,,,,,131726818.0,128990541.0,120097964.0
,,125369656.0,125399032.0,124300499.0,125394205.0,,,,,118906342.0,119725390.0,127241391.0
,,132840761.0,121454585.0,128453845.0,125938974.0,,,,,133926378.0,124353870.0,125025463.0
,,127286588.0,117985275.0,121244894.0,132255009.0,,,,,121208299.0,135966032.0,127999159.0
,,118545727.0,118579196.0,132050153.0,123178274.0,,,,,137133558.0,121949528.0,126033080.0
,,126606661.0,131059710.0,125005034.0,133909793.0,,,,,127397368.0,138575194.0,132648122.0
,,134094152.0,,123796713.0,121838886.0,,,,,131010040.0,132214118.0,120106180.0
,,118455627.0,,129010932.0,118045992.0,,,,,124337658.0,132222310.0,118475973.0
,,128990541.0,,138546423.0,118005032.0,,,,,120716794.0,133975399.0,120773829.0
,,119725390.0,,119618807.0,128671018.0,,,,,133201411.0,125934950.0,128433356.0
,,124353870.0,,118881528.0,128470315.0,,,,,120786436.0,124439923.0,128982220.0
,,135966032.0,,117943556.0,132046124.0,,,,,136613381.0,130796915.0,124300499.0
,,121949528.0,,126807305.0,130858287.0,,,,,120634888.0,132783480.0,128453845.0
,,138575194.0,,129113353.0,120155444.0,,,,,130874890.0,134569343.0,121244894.0
,,132214118.0,,136006926.0,125369656.0,,,,,120262156.0,125414786.0,132050153.0
,,132222310.0,,124886290.0,132840761.0,,,,,123858444.0,119745922.0,125005034.0
,,133975399.0,,128048408.0,127286588.0,,,,,124378637.0,127225218.0,123796713.0
,,125934950.0,,125394205.0,118545727.0,,,,,133934608.0,117992837.0,129010932.0
,,124439923.0,,125938974.0,126606661.0,,,,,120126992.0,117988738.0,138546423.0
,,130796915.0,,132255009.0,134094152.0,,,,,121355795.0,134520195.0,119618807.0
,,132783480.0,,123178274.0,118455627.0,,,,,133910036.0,118545797.0,118881528.0
,,134569343.0,,133909793.0,118840652.0,,,,,124952084.0,118037899.0,131730683.0
,,125414786.0,,121838886.0,128990541.0,,,,,125890074.0,127954318.0,117943556.0
,,119745922.0,,118045992.0,119725390.0,,,,,127852058.0,125418896.0,126807305.0
,,127225218.0,,118005032.0,124353870.0,,,,,128028196.0,126647696.0,129113353.0
,,117992837.0,,128671018.0,135966032.0,,,,,120245805.0,132263314.0,136006926.0
,,117988738.0,,128470315.0,121949528.0,,,,,131087925.0,138661269.0,124886290.0
,,134520195.0,,132046124.0,138575194.0,,,,,129113655.0,134475158.0,125394205.0
,,118545797.0,,130858287.0,132222310.0,,,,,127376953.0,118390168.0,132255009.0
,,118037899.0,,120155444.0,133975399.0,,,,,125529659.0,122359193.0,123178274.0
,,127397260.0,,125369656.0,124439923.0,,,,,130805308.0,128044441.0,133909793.0
,,127954318.0,,132840761.0,130796915.0,,,,,120282687.0,136834460.0,121838886.0
,,132263310.0,,127286588.0,132783480.0,,,,,135917128.0,128081312.0,118045992.0
,,125418896.0,,118545727.0,134569343.0,,,,,118435404.0,118451622.0,118005032.0
,,126647696.0,,126606661.0,125414786.0,,,,,134692428.0,132713897.0,128671018.0
,,132263314.0,,134094152.0,119745922.0,,,,,124296789.0,126619050.0,128470315.0
,,138661269.0,,118455627.0,127225218.0,,,,,128577113.0,129527212.0,132046124.0
,,134475158.0,,118840652.0,117992837.0,,,,,136175193.0,133246381.0,130858287.0
,,118390168.0,,128990541.0,134520195.0,,,,,133930588.0,122342833.0,120155444.0
,,122359193.0,,119725390.0,118545797.0,,,,,121949793.0,125463991.0,125369656.0
,,128044441.0,,124353870.0,118037899.0,,,,,123960932.0,118906295.0,132840761.0
,,136834460.0,,135966032.0,127954318.0,,,,,121335404.0,135065020.0,127286588.0
,,128081312.0,,121949528.0,132263310.0,,,,,120655470.0,124263872.0,118545727.0
,,118451622.0,,138575194.0,125418896.0,,,,,127422065.0,132312513.0,126606661.0
,,132713897.0,,132214118.0,126647696.0,,,,,118021745.0,117956033.0,134094152.0
,,126619050.0,,132222310.0,132263314.0,,,,,134512242.0,128433601.0,118455627.0
,,129527212.0,,133975399.0,138661269.0,,,,,123661944.0,122408400.0,118840652.0
,,133246381.0,,125934950.0,134475158.0,,,,,139128446.0,118939097.0,128990541.0
,,125463991.0,,118443370.0,118390168.0,,,,,121900681.0,125361625.0,119725390.0
,,118906295.0,,124439923.0,122359193.0,,,,,139185806.0,129949145.0,124353870.0
,,135065020.0,,130796915.0,136834460.0,,,,,124415632.0,119647711.0,135966032.0
,,121273788.0,,132783480.0,128081312.0,,,,,119692946.0,120827359.0,121949528.0
,,132312513.0,,134569343.0,118451622.0,,,,,133271189.0,131726818.0,138575194.0
,,117956033.0,,125414786.0,132713897.0,,,,,138653335.0,125464036.0,132214118.0
,,128433601.0,,119745922.0,126619050.0,,,,,120704670.0,118906342.0,132222310.0
,,122408400.0,,117992837.0,129527212.0,,,,,132120225.0,133926378.0,133975399.0
,,118939097.0,,117988738.0,133246381.0,,,,,121740964.0,121208299.0,125934950.0
,,125361625.0,,134520195.0,122342833.0,,,,,118025893.0,137133558.0,118443370.0
,,129949145.0,,118545797.0,125463991.0,,,,,120225451.0,127397368.0,130796915.0
,,119647711.0,,118037899.0,118906295.0,,,,,128507563.0,131010040.0,132783480.0
,,120827359.0,,127397260.0,135065020.0,,,,,122330797.0,124337658.0,134569343.0
,,131726818.0,,127954318.0,121273788.0,,,,,132230833.0,120716794.0,125414786.0
,,125464036.0,,132263310.0,132312513.0,,,,,127819450.0,133201411.0,119745922.0
,,118906342.0,,125418896.0,117956033.0,,,,,132816572.0,120786436.0,127225218.0
,,133926378.0,,126647696.0,128433601.0,,,,,118832832.0,136613381.0,117992837.0
,,121208299.0,,132263314.0,122408400.0,,,,,128999109.0,120634888.0,117988738.0
,,137133558.0,,138661269.0,118939097.0,,,,,119811795.0,130874890.0,134520195.0
,,127397368.0,,134475158.0,125361625.0,,,,,120733395.0,120262156.0,118545797.0
,,131010040.0,,122359193.0,129949145.0,,,,,123190996.0,124378637.0,118037899.0
,,124337658.0,,128044441.0,119647711.0,,,,,132759251.0,133934608.0,127397260.0
,,120716794.0,,136834460.0,120827359.0,,,,,120643287.0,121355795.0,127954318.0
,,133201411.0,,128081312.0,131726818.0,,,,,124260060.0,133910036.0,132263310.0
,,120786436.0,,118451622.0,125464036.0,,,,,124260063.0,125890074.0,125418896.0
,,136613381.0,,132713897.0,118906342.0,,,,,124407519.0,128028196.0,126647696.0
,,120634888.0,,126619050.0,133926378.0,,,,,123104996.0,120245805.0,132263314.0
,,130874890.0,,129527212.0,121208299.0,,,,,130952937.0,131087925.0,138661269.0
,,120262156.0,,133246381.0,137133558.0,,,,,134033129.0,129113655.0,134475158.0
,,123858444.0,,122342833.0,127397368.0,,,,,121933555.0,127376953.0,118390168.0
,,124378637.0,,125463991.0,131010040.0,,,,,119746296.0,125529659.0,122359193.0
,,133934608.0,,118906295.0,124337658.0,,,,,121372417.0,130805308.0,136834460.0
,,120126992.0,,135065020.0,120716794.0,,,,,126672646.0,120282687.0,118451622.0
,,121355795.0,,121273788.0,133201411.0,,,,,124251911.0,135917128.0,132713897.0
,,133910036.0,,124263872.0,120786436.0,,,,,125001480.0,118435404.0,126619050.0
,,124952084.0,,132312513.0,136613381.0,,,,,139177742.0,134692428.0,129527212.0
,,125890074.0,,117956033.0,120634888.0,,,,,131522319.0,124296789.0,133246381.0
,,128028196.0,,122408400.0,130874890.0,,,,,130891544.0,134053464.0,122342833.0
,,120245805.0,,118939097.0,120262156.0,,,,,121958171.0,128577113.0,125463991.0
,,131087925.0,,125361625.0,123858444.0,,,,,125570844.0,133930588.0,118906295.0
,,129113655.0,,129949145.0,124378637.0,,,,,125034267.0,121949793.0,135065020.0
,,127376953.0,,119647711.0,133934608.0,,,,,131796767.0,123960932.0,121273788.0
,,125529659.0,,120827359.0,120126992.0,,,,,132808476.0,123276904.0,124263872.0
,,130805308.0,,131726818.0,121355795.0,,,,,120635165.0,121335404.0,132312513.0
,,135917128.0,,125464036.0,133910036.0,,,,,129097505.0,127422065.0,117956033.0
,,118435404.0,,118906342.0,124952084.0,,,,,122367780.0,118021745.0,128433601.0
,,134692428.0,,133926378.0,125890074.0,,,,,126799653.0,134512242.0,122408400.0
,,124296789.0,,121208299.0,127852058.0,,,,,132259621.0,123661944.0,118939097.0
,,134053464.0,,137133558.0,128028196.0,,,,,122363691.0,139128446.0,125361625.0
,,128577113.0,,127397368.0,120245805.0,,,,,128069425.0,123129478.0,129949145.0
,,133930588.0,,131010040.0,131087925.0,,,,,118505265.0,121900681.0,119647711.0
,,121949793.0,,124337658.0,129113655.0,,,,,119643954.0,139185806.0,120827359.0
,,123960932.0,,120716794.0,127376953.0,,,,,127278906.0,124415632.0,131726818.0
,,123276904.0,,133201411.0,125529659.0,,,,,131010363.0,119692946.0,125464036.0
,,121335404.0,,120786436.0,130805308.0,,,,,118456123.0,133271189.0,118906342.0
,,120655470.0,,136613381.0,120282687.0,,,,,123076415.0,120946326.0,133926378.0
,,127422065.0,,120634888.0,135917128.0,,,,,125005635.0,138653335.0,121208299.0
,,118021745.0,,130874890.0,118435404.0,,,,,133164868.0,130444954.0,137133558.0
,,134512242.0,,120262156.0,134692428.0,,,,,127373127.0,120704670.0,127397368.0
,,123661944.0,,123858444.0,124296789.0,,,,,120110923.0,132120225.0,131010040.0
,,139128446.0,,124378637.0,134053464.0,,,,,125562703.0,121740964.0,124337658.0
,,123129478.0,,133934608.0,128577113.0,,,,,118493009.0,118025893.0,120716794.0
,,121900681.0,,120126992.0,136175193.0,,,,,123060049.0,120225451.0,133201411.0
,,124415632.0,,121355795.0,133930588.0,,,,,123305812.0,128507563.0,120786436.0
,,119692946.0,,133910036.0,121949793.0,,,,,128544608.0,122330797.0,136613381.0
,,133271189.0,,124952084.0,123960932.0,,,,,133242731.0,132230833.0,120634888.0
,,138653335.0,,125890074.0,123276904.0,,,,,129859437.0,133660339.0,130874890.0
,,130444954.0,,127852058.0,121335404.0,,,,,117952370.0,127819450.0,120262156.0
,,120704670.0,,128028196.0,120655470.0,,,,,125128567.0,132816572.0,123858444.0
,,132120225.0,,120245805.0,127422065.0,,,,,128958328.0,118832832.0,124378637.0
,,121740964.0,,131087925.0,118021745.0,,,,,120086396.0,118533828.0,133934608.0
,,120225451.0,,129113655.0,134512242.0,,,,,119611266.0,128999109.0,120126992.0
,,128507563.0,,127376953.0,123661944.0,,,,,129691525.0,132779720.0,121355795.0
,,122330797.0,,125529659.0,123129478.0,,,,,125046671.0,119811795.0,133910036.0
,,132230833.0,,130805308.0,121900681.0,,,,,124268435.0,120733395.0,124952084.0
,,133660339.0,,120282687.0,139185806.0,,,,,137138070.0,123190996.0,125890074.0
,,127819450.0,,135917128.0,124415632.0,,,,,138743707.0,132759251.0,127852058.0
,,132816572.0,,118435404.0,119692946.0,,,,,132042657.0,120643287.0,128028196.0
,,118832832.0,,134692428.0,133271189.0,,,,,121483189.0,134676186.0,120245805.0
,,118533828.0,,124296789.0,120946326.0,,,,,136638390.0,124260060.0,131087925.0
,,128999109.0,,134053464.0,138653335.0,,,,,134107066.0,124260063.0,129113655.0
,,132779720.0,,128577113.0,130444954.0,,,,,119721918.0,124407519.0,127376953.0
,,119811795.0,,136175193.0,120704670.0,,,,,133160894.0,123104996.0,125529659.0
,,120733395.0,,133930588.0,132120225.0,,,,,131563458.0,130952937.0,130805308.0
,,132759251.0,,121949793.0,121740964.0,,,,,125415365.0,134033129.0,120282687.0
,,120643287.0,,123960932.0,118025893.0,,,,,118046662.0,121933555.0,135917128.0
,,124260060.0,,123276904.0,120225451.0,,,,,118431688.0,119746296.0,118435404.0
,,124260063.0,,121335404.0,128507563.0,,,,,121290701.0,126672646.0,134692428.0
,,124407519.0,,120655470.0,122330797.0,,,,,124284878.0,124251911.0,124296789.0
,,123104996.0,,127422065.0,132230833.0,,,,,119734227.0,125001480.0,128577113.0
,,130952937.0,,118021745.0,133660339.0,,,,,135954389.0,121958158.0,136175193.0
,,134033129.0,,134512242.0,127819450.0,,,,,134086615.0,139177742.0,133930588.0
,,121933555.0,,123661944.0,132816572.0,,,,,124440538.0,131522319.0,121949793.0
,,119746296.0,,139128446.0,118832832.0,,,,,123391965.0,130891544.0,123960932.0
,,121372417.0,,123129478.0,118533828.0,,,,,120754143.0,121958171.0,123276904.0
,,126672646.0,,121900681.0,128999109.0,,,,,139153378.0,123793180.0,121335404.0
,,124251911.0,,139185806.0,132779720.0,,,,,118058987.0,125570844.0,120655470.0
,,125001480.0,,124415632.0,119811795.0,,,,,120242160.0,125034267.0,127422065.0
,,121958158.0,,119692946.0,120733395.0,,,,,124981234.0,131796767.0,118021745.0
,,139177742.0,,133271189.0,123190996.0,,,,,131559412.0,132808476.0,134512242.0
,,131522319.0,,120946326.0,132759251.0,,,,,135262196.0,120639265.0,123661944.0
,,130891544.0,,138653335.0,120643287.0,,,,,125399032.0,120635165.0,139128446.0
,,121958171.0,,130444954.0,134676186.0,,,,,117985275.0,129097505.0,121900681.0
,,123793180.0,,120704670.0,124260060.0,,,,,118579196.0,122367780.0,139185806.0
,,125570844.0,,132120225.0,124260063.0,,,,,131059710.0,126799653.0,124415632.0
,,125034267.0,,121740964.0,124407519.0,,,,,,132259621.0,119692946.0
,,132808476.0,,118025893.0,123104996.0,,,,,,122363691.0,133271189.0
,,120639265.0,,120225451.0,130952937.0,,,,,,128069425.0,120946326.0
,,120635165.0,,128507563.0,134033129.0,,,,,,118505265.0,138653335.0
,,129097505.0,,122330797.0,121933555.0,,,,,,119643954.0,120704670.0
,,122367780.0,,132230833.0,119746296.0,,,,,,131010363.0,132120225.0
,,126799653.0,,133660339.0,126672646.0,,,,,,118456123.0,121740964.0
,,132259621.0,,127819450.0,124251911.0,,,,,,118013756.0,118025893.0
,,122363691.0,,132816572.0,125001480.0,,,,,,123076415.0,120225451.0
,,128069425.0,,118832832.0,139177742.0,,,,,,125005635.0,128507563.0
,,118505265.0,,118533828.0,131522319.0,,,,,,133164868.0,122330797.0
,,119643954.0,,128999109.0,130891544.0,,,,,,127373127.0,132230833.0
,,127278906.0,,132779720.0,121958171.0,,,,,,120110923.0,133660339.0
,,131010363.0,,120733395.0,123793180.0,,,,,,125562703.0,127819450.0
,,118456123.0,,123190996.0,125570844.0,,,,,,118493009.0,132816572.0
,,118013756.0,,132759251.0,125034267.0,,,,,,123060049.0,118832832.0
,,123076415.0,,120643287.0,131796767.0,,,,,,123305812.0,118533828.0
,,125005635.0,,134676186.0,132808476.0,,,,,,132751189.0,128999109.0
,,133164868.0,,124260060.0,120635165.0,,,,,,121765724.0,132779720.0
,,127373127.0,,124260063.0,129097505.0,,,,,,128544608.0,119811795.0
,,120110923.0,,124407519.0,126799653.0,,,,,,133242731.0,120733395.0
,,118493009.0,,123104996.0,132259621.0,,,,,,129859437.0,123190996.0
,,123060049.0,,130952937.0,122363691.0,,,,,,117952370.0,132759251.0
,,123305812.0,,134033129.0,128069425.0,,,,,,125128567.0,120643287.0
,,132751189.0,,121933555.0,119643954.0,,,,,,128958328.0,134676186.0
,,121765724.0,,119746296.0,127278906.0,,,,,,120663929.0,124260060.0
,,128544608.0,,121372417.0,131010363.0,,,,,,129003387.0,124260063.0
,,133242731.0,,126672646.0,118456123.0,,,,,,120086396.0,124407519.0
,,129859437.0,,124251911.0,118013756.0,,,,,,119611266.0,123104996.0
,,117952370.0,,125001480.0,123076415.0,,,,,,129691525.0,130952937.0
,,125128567.0,,121958158.0,125005635.0,,,,,,119725960.0,134033129.0
,,128958328.0,,139177742.0,133164868.0,,,,,,123056017.0,121933555.0
,,120663929.0,,131522319.0,127373127.0,,,,,,124268435.0,119746296.0
,,129003387.0,,130891544.0,120110923.0,,,,,,137138070.0,121372417.0
,,120086396.0,,121958171.0,125562703.0,,,,,,138743707.0,126672646.0
,,119611266.0,,123793180.0,118493009.0,,,,,,132042657.0,124251911.0
,,129691525.0,,125570844.0,123060049.0,,,,,,121483189.0,125001480.0
,,119725960.0,,125034267.0,123305812.0,,,,,,136638390.0,139177742.0
,,125046671.0,,132808476.0,132751189.0,,,,,,134107066.0,131522319.0
,,123056017.0,,120639265.0,121765724.0,,,,,,119721918.0,130891544.0
,,124268435.0,,120635165.0,128544608.0,,,,,,133160894.0,121958171.0
