ciudad,mes,week::multi-filter,category::multi-filter,subcategoria,microsegment,GMV ALL,%_GMV SD/ALL,%_GMV SDMS/ALL,Orders ALL,PEN_orders ALL,%_orders SD/ALL,%_orders SDMS/ALL,Users ALL,PEN_users ALL,%_users SD/ALL,%_users SDMS/ALL,SPEND ALL,SPEND SD,SPEND SDMS,AOV ALL,AOV SD,AOV SDMS,ARPU ALL,ARPU SD,Contribution ARPU by SD,ARPU SDMS,Contribution ARPU by SDMS,SD_GMV,SD_DISCOUNT,SD DISCOUNT_OVER_GMV,SDMS_GMV,SDMS_DISCOUNT,SDMS DISCOUNT_OVER_GMV
SPO,2022-07-01 00:00,27,Bebidas,Cervejas,pratododia,182544.9187857961,43.224322346818944,13.637421640283426,2749,10.2674236199298,3.9627997310824004,1.1839844625382856,2563,15.8729175698272,6.558493837864614,1.9632129807394547,71.22314427850024,74.5078414765924,78.53129418842889,66.40411741935108,74.36739314204651,78.53129418842889,11.3051909819655,4.886592191968248,43.22432234681872,1.541736561449925,13.63742164028335,78903.80412371135,7627.9587299999985,9.667415677500554,24894.42025773196,2396.75902,3.0375709341493597
SPO,2022-07-01 00:00,27,Laticínios e Ovos,Queijos,comidabrasileiraysaudavel,298449.35765463917,8.347471562180695,0.9423217107533248,2326,8.68753268095914,0.8142227534174947,0.16060357062822142,2008,12.4357465783118,1.3439028921781178,0.2663033380813782,148.63015819454142,114.80633759323484,65.40356029729082,128.31012796846053,114.27970301711908,65.40356029729082,18.483269812017,1.5428856913192568,8.347471562180742,0.17417186429575243,0.9423217107533302,24912.97525773196,3488.05874,14.00097219988789,2812.353092783505,393.85051,1.5809051545449797
SPO,2022-07-01 00:00,27,Laticínios e Ovos,Queijos,comidainternacionalgrill,298449.35765463917,8.347471562180695,0.09459288433007447,2326,8.68753268095914,0.8142227534174947,0.014939867035183388,2008,12.4357465783118,1.3439028921781178,0.024772403542453785,148.63015819454142,114.80633759323484,70.57796391752578,128.31012796846053,114.27970301711908,70.57796391752578,18.483269812017,1.5428856913192568,8.347471562180742,0.01748385803369691,0.094592884330075,24912.97525773196,3488.05874,14.00097219988789,282.3118556701031,39.54123,0.15871741368076073
SPO,2022-07-01 00:00,27,Laticínios e Ovos,Queijos,lanches,298449.35765463917,8.347471562180695,2.0573182468995888,2326,8.68753268095914,0.8142227534174947,0.29506237394487195,2008,12.4357465783118,1.3439028921781178,0.48925496996346224,148.63015819454142,114.80633759323484,77.72219104789247,128.31012796846053,114.27970301711908,77.72219104789247,18.483269812017,1.5428856913192568,8.347471562180742,0.38025968246631103,2.0573182468995994,24912.97525773196,3488.05874,14.00097219988789,6140.053092783505,859.63247,3.450541178268965
SPO,2022-07-01 00:00,27,Laticínios e Ovos,Queijos,padariacafeteriabolos,298449.35765463917,8.347471562180695,3.8572861964776664,2326,8.68753268095914,0.8142227534174947,0.268917606633301,2008,12.4357465783118,1.3439028921781178,0.4459032637641681,148.63015819454142,114.80633759323484,159.88952605956473,128.31012796846053,114.27970301711908,159.88952605956473,18.483269812017,1.5428856913192568,8.347471562180742,0.7129526151166593,3.857286196477688,24912.97525773196,3488.05874,14.00097219988789,11512.04587628866,1611.88247,6.4700520645350785
SPO,2022-07-01 00:00,27,Laticínios e Ovos,Queijos,pizzacomidaitaliana,298449.35765463917,8.347471562180695,1.3959525237200405,2326,8.68753268095914,0.8142227534174947,0.07469933517591694,2008,12.4357465783118,1.3439028921781178,0.11766891682665548,148.63015819454142,114.80633759323484,219.27428106348344,128.31012796846053,114.27970301711908,208.31056701030928,18.483269812017,1.5428856913192568,8.347471562180742,0.2580176714068371,1.3959525237200483,24912.97525773196,3488.05874,14.00097219988789,4166.211340206186,583.15206,2.3407563888581056
SPO,2022-07-01 00:00,29,Laticínios e Ovos,Queijos,comidabrasileiraysaudavel,234947.02208762887,9.24398504153808,1.5056872345750405,2213,8.34181461796525,0.6294997926797093,0.12816163443778514,1872,11.4320610687023,1.0198473282442757,0.20763358778625973,125.50588786732311,130.0507040558059,104.04609763493026,106.16675196006727,130.0507040558059,104.04609763493026,14.3479097458094,1.3263186306760066,9.24398504153809,0.21603464547100043,1.5056872345750416,21718.467577319585,3040.97693,14.001802471439866,3537.567319587629,495.33752,2.2807203972221175
SPO,2022-07-01 00:00,29,Laticínios e Ovos,Queijos,comidainternacionalgrill,234947.02208762887,9.24398504153808,0.17497144783228685,2213,8.34181461796525,0.6294997926797093,0.03392513852764901,1872,11.4320610687023,1.0198473282442757,0.05496183206106875,125.50588786732311,130.0507040558059,45.67668957617411,106.16675196006727,130.0507040558059,45.67668957617411,14.3479097458094,1.3263186306760066,9.24398504153809,0.02510474541591251,0.174971447832287,21718.467577319585,3040.97693,14.001802471439866,411.090206185567,57.56443,0.2650483041451509
SPO,2022-07-01 00:00,29,Laticínios e Ovos,Queijos,lanches,234947.02208762887,9.24398504153808,2.8013724875638526,2213,8.34181461796525,0.6294997926797093,0.18470353198386683,1872,11.4320610687023,1.0198473282442757,0.29923664122137433,125.50588786732311,130.0507040558059,134.3212497370082,106.16675196006727,130.0507040558059,134.3212497370082,14.3479097458094,1.3263186306760066,9.24398504153809,0.4019383961595974,2.801372487563854,21718.467577319585,3040.97693,14.001802471439866,6581.741237113402,921.55412,4.243182060240619
SPO,2022-07-01 00:00,29,Laticínios e Ovos,Queijos,padariacafeteriabolos,234947.02208762887,9.24398504153808,3.5704499027532854,2213,8.34181461796525,0.6294997926797093,0.2525538090391648,1872,11.4320610687023,1.0198473282442757,0.40916030534351183,125.50588786732311,130.0507040558059,125.20396599476842,106.16675196006727,130.0507040558059,125.20396599476842,14.3479097458094,1.3263186306760066,9.24398504153809,0.5122849295663812,3.570449902753287,21718.467577319585,3040.97693,14.001802471439866,8388.665721649484,1174.55798,5.4081070674920975
SPO,2022-07-01 00:00,29,Laticínios e Ovos,Queijos,pizzacomidaitaliana,234947.02208762887,9.24398504153808,1.1915039688136178,2213,8.34181461796525,0.6294997926797093,0.03015567869124356,1872,11.4320610687023,1.0198473282442757,0.04885496183206111,125.50588786732311,130.0507040558059,349.92538659793814,106.16675196006727,130.0507040558059,349.92538659793814,14.3479097458094,1.3263186306760066,9.24398504153809,0.17095591406311497,1.1915039688136186,21718.467577319585,3040.97693,14.001802471439866,2799.403092783505,391.96288,1.8047446423398839
CMX,2022-07-01 00:00,26,Desechables,Empaque & Envoltura,,285.4856696195935,0,0,25,0.913075237399562,0,0,25,0.940556809631302,0,0,11.419426784783742,,,11.419426784783742,,,0.107406196245144,0,0,0,0,,,,,,
CMX,2022-07-01 00:00,29,Desechables,Bolsas,cafeteria,1706.9935730415148,14.644858810712593,0.8200027637684206,318,2.28694714131607,0.40992448759438993,0.02876663070837824,296,2.92172539729543,0.5626295528575659,0.03948277563912743,5.7668701791943064,4.385733310173122,3.4993486190724337,5.367904317740612,4.385733310173122,3.4993486190724337,0.168492110654577,0.02467543171255236,14.644858810712549,0.0013816399640992731,0.8200027637684184,249.98679867986797,17.41948,6.968159955641223,13.997394476289735,0.97655,0.3906406278879413
CMX,2022-07-01 00:00,29,Desechables,Bolsas,comidaespecializada,1706.9935730415148,14.644858810712593,0.4399031989093087,318,2.28694714131607,0.40992448759438993,0.00719165767709456,296,2.92172539729543,0.5626295528575659,0.009870693909781857,5.7668701791943064,4.385733310173122,7.5091193329859305,5.367904317740612,4.385733310173122,7.5091193329859305,0.168492110654577,0.02467543171255236,14.644858810712549,0.0007412021846792943,0.43990319890930746,249.98679867986797,17.41948,6.968159955641223,7.5091193329859305,0.52371,0.2094950624455417
CMX,2022-07-01 00:00,29,Desechables,Bolsas,comidarapida,1706.9935730415148,14.644858810712593,1.3197095967279262,318,2.28694714131607,0.40992448759438993,0.02157497303128368,296,2.92172539729543,0.5626295528575659,0.029612081729345572,5.7668701791943064,4.385733310173122,7.5091193329859305,5.367904317740612,4.385733310173122,7.5091193329859305,0.168492110654577,0.02467543171255236,14.644858810712549,0.0022236065540378828,1.3197095967279222,249.98679867986797,17.41948,6.968159955641223,22.52735799895779,1.57113,0.6284851873366251
CMX,2022-07-01 00:00,29,Desechables,Bolsas,jugueriacomidasaludable,1706.9935730415148,14.644858810712593,2.3030046721525497,318,2.28694714131607,0.40992448759438993,0.0719165767709456,296,2.92172539729543,0.5626295528575659,0.09870693909781858,5.7668701791943064,4.385733310173122,3.931214174048984,5.367904317740612,4.385733310173122,3.931214174048984,0.168492110654577,0.02467543171255236,14.644858810712549,0.003880381180583342,2.3030046721525435,249.98679867986797,17.41948,6.968159955641223,39.312141740489835,2.74361,1.0975019538985558
CMX,2022-07-01 00:00,29,Desechables,Bolsas,other,1706.9935730415148,14.644858810712593,8.002625783517153,318,2.28694714131607,0.40992448759438993,0.2588996763754042,296,2.92172539729543,0.5626295528575659,0.3553449807521469,5.7668701791943064,4.385733310173122,3.7945641055333605,5.367904317740612,4.385733310173122,3.7945641055333605,0.168492110654577,0.02467543171255236,14.644858810712549,0.013483793090435394,8.00262578351713,249.98679867986797,17.41948,6.968159955641223,136.60430779920097,9.50964,3.8040568742903917
CMX,2022-07-01 00:00,29,Desechables,Bolsas,panaderiapasteleria,1706.9935730415148,14.644858810712593,1.7596127956372347,318,2.28694714131607,0.40992448759438993,0.02157497303128368,296,2.92172539729543,0.5626295528575659,0.029612081729345572,5.7668701791943064,4.385733310173122,10.012159110647907,5.367904317740612,4.385733310173122,10.012159110647907,0.168492110654577,0.02467543171255236,14.644858810712549,0.002964808738717177,1.7596127956372298,249.98679867986797,17.41948,6.968159955641223,30.036477331943722,2.09484,0.8379802497821668
BHZ,2022-07-01 00:00,31,"Carnes, Aves e Peixes",Frango,other,97.67268041237114,5.240520357811963,5.240520357811963,7,13.7254901960784,1.960784313725486,1.960784313725486,7,14.0,2.0,2.0,13.953240058910161,5.118556701030927,5.118556701030927,13.953240058910161,5.118556701030927,5.118556701030927,1.95345360824742,0.10237113402061856,5.240520357811971,0.10237113402061856,5.240520357811971,5.118556701030927,0.76804,15.005011077542799,5.118556701030927,0.76804,15.005011077542799
SPO,2022-07-01 00:00,29,Frutas e Verduras,Tubérculos,comidabrasileiraysaudavel,59415.82579974436,4.186408179441945,0.6269156548585151,7126,26.8611707942252,1.7980323419653972,0.17339515247465045,5622,34.3328244274809,2.91297709923664,0.28091603053435105,10.568449982167264,5.2146519730890475,8.097545943523084,8.33789303953752,5.2146519730890475,8.097545943523084,3.62844737708362,0.15190161778097555,4.186408179441949,0.02274730463524041,0.6269156548585156,2487.3889911634756,366.11594999999994,14.718886000566775,372.4871134020619,55.19845,2.2191321983048957
SPO,2022-07-01 00:00,29,Frutas e Verduras,Tubérculos,comidainternacionalgrill,59415.82579974436,4.186408179441945,0.09267079696688313,7126,26.8611707942252,1.7980323419653972,0.052772437709676226,5622,34.3328244274809,2.91297709923664,0.08549618320610683,10.568449982167264,5.2146519730890475,3.9329370923627183,8.33789303953752,5.2146519730890475,3.9329370923627183,3.62844737708362,0.15190161778097555,4.186408179441949,0.0033625111018673604,0.0926707969668832,2487.3889911634756,366.11594999999994,14.718886000566775,55.06111929307806,8.16108,0.32809826002255715
SPO,2022-07-01 00:00,29,Frutas e Verduras,Tubérculos,comidaporquilo,59415.82579974436,4.186408179441945,0.664369373840929,7126,26.8611707942252,1.7980323419653972,0.19224245165667767,5622,34.3328244274809,2.91297709923664,0.31145038167938915,10.568449982167264,5.2146519730890475,7.74001078094468,8.33789303953752,5.2146519730890475,7.74001078094468,3.62844737708362,0.15190161778097555,4.186408179441949,0.024106293119278078,0.6643693738409295,2487.3889911634756,366.11594999999994,14.718886000566775,394.7405498281787,58.30025,2.3438332406838414
SPO,2022-07-01 00:00,29,Frutas e Verduras,Tubérculos,lanches,59415.82579974436,4.186408179441945,0.3840173777756582,7126,26.8611707942252,1.7980323419653972,0.3090957065852465,5622,34.3328244274809,2.91297709923664,0.5007633587786258,10.568449982167264,5.2146519730890475,2.7825255636576984,8.33789303953752,5.2146519730890475,2.7825255636576984,3.62844737708362,0.15190161778097555,4.186408179441949,0.013933868471446178,0.38401737777565853,2487.3889911634756,366.11594999999994,14.718886000566775,228.16709621993127,33.95747,1.3651853457836687
SPO,2022-07-01 00:00,29,Frutas e Verduras,Tubérculos,other,59415.82579974436,4.186408179441945,1.2761293556962912,7126,26.8611707942252,1.7980323419653972,0.5201854574239514,5622,34.3328244274809,2.91297709923664,0.8427480916030531,10.568449982167264,5.2146519730890475,5.494368079419626,8.33789303953752,5.2146519730890475,5.494368079419626,3.62844737708362,0.15190161778097555,4.186408179441949,0.04630368213495622,1.2761293556962925,2487.3889911634756,366.11594999999994,14.718886000566775,758.2227949599084,112.07345,4.505666399511468
SPO,2022-07-01 00:00,29,Frutas e Verduras,Tubérculos,pratododia,59415.82579974436,4.186408179441945,1.1327191570811315,7126,26.8611707942252,1.7980323419653972,0.5277243770967622,5622,34.3328244274809,2.91297709923664,0.8549618320610683,10.568449982167264,5.2146519730890475,4.807246008368983,8.33789303953752,5.2146519730890475,4.807246008368983,3.62844737708362,0.15190161778097555,4.186408179441949,0.04110011854483404,1.1327191570811326,2487.3889911634756,366.11594999999994,14.718886000566775,673.0144411716577,97.57216,3.922673950340218
SPO,2022-07-01 00:00,29,Frutas e Verduras,Tubérculos,sucosacai,59415.82579974436,4.186408179441945,0.009586463222538094,7126,26.8611707942252,1.7980323419653972,0.02261675901843267,5622,34.3328244274809,2.91297709923664,0.03664122137404578,10.568449982167264,5.2146519730890475,0.9493127147766323,8.33789303953752,5.2146519730890475,0.9493127147766323,3.62844737708362,0.15190161778097555,4.186408179441949,0.0003478397733532697,0.009586463222538104,2487.3889911634756,366.11594999999994,14.718886000566775,5.695876288659794,0.85309,0.03429660592012861
CMX,2022-07-01 00:00,27,Bebidas,Bebidas Alcohólicas,,5434.29275490707,0,0,206,1.38180842500671,0,0,197,1.88102740380025,0,0,27.585242410695784,,,26.38006191702461,,,0.518885969149916,0,0,0,0,,,,,,
SPO,2022-07-01 00:00,30,Mercearia,Temperos,comidabrasileiraysaudavel,7506.083483881525,1.0842064769693358,0.7659422942030332,1439,7.30864949972066,0.1320534308497131,0.0812636497536696,1346,9.74091764365321,0.18816037053119128,0.11579099724996386,5.576585054889692,3.1300555114988104,3.5932667525773194,5.216180322363812,3.1300555114988104,3.5932667525773194,0.543210557525078,0.005889524048268136,1.084206476969336,0.00416067940666067,0.7659422942030333,81.38144329896907,6.52833,8.021890169749177,57.49226804123711,4.60309,5.656191157841398
SPO,2022-07-01 00:00,30,Mercearia,Temperos,comidainternacionalgrill,7506.083483881525,1.0842064769693358,0.10678623458875837,1439,7.30864949972066,0.1320534308497131,0.0101579562192087,1346,9.74091764365321,0.18816037053119128,0.014473874656245483,5.576585054889692,3.1300555114988104,4.007731958762887,5.216180322363812,3.1300555114988104,4.007731958762887,0.543210557525078,0.005889524048268136,1.084206476969336,0.0005800741002696321,0.1067862345887584,81.38144329896907,6.52833,8.021890169749177,8.015463917525773,0.64432,0.7917284013174563
SPO,2022-07-01 00:00,30,Mercearia,Temperos,pizzacomidaitaliana,7506.083483881525,1.0842064769693358,0.08587536099886968,1439,7.30864949972066,0.1320534308497131,0.015236934328813052,1346,9.74091764365321,0.18816037053119128,0.021710811984368222,5.576585054889692,3.1300555114988104,2.1486254295532645,5.216180322363812,3.1300555114988104,2.1486254295532645,0.543210557525078,0.005889524048268136,1.084206476969336,0.00046648402725863337,0.08587536099886968,81.38144329896907,6.52833,8.021890169749177,6.445876288659794,0.52319,0.6428861160374969
SPO,2022-07-01 00:00,30,Mercearia,Temperos,sucosacai,7506.083483881525,1.0842064769693358,0.12560258717867465,1439,7.30864949972066,0.1320534308497131,0.025394890548021753,1346,9.74091764365321,0.18816037053119128,0.03618468664061371,5.576585054889692,3.1300555114988104,1.8855670103092783,5.216180322363812,3.1300555114988104,1.8855670103092783,0.543210557525078,0.005889524048268136,1.084206476969336,0.0006822865140792007,0.12560258717867467,81.38144329896907,6.52833,8.021890169749177,9.427835051546392,0.75773,0.9310844945528248
SPO,2022-07-01 00:00,29,Mercearia,"Azeites, Óleos e Vinagres",comidaporquilo,320179.63701597945,5.666819021295899,0.710070140996048,7935,29.9106638018772,2.239059142824834,0.23370650985713753,6620,40.4274809160305,3.6274809160305312,0.37862595419847295,48.36550408096366,30.54545550965941,36.66935483870968,40.350300821169434,30.54545550965941,36.66935483870968,19.5529549322736,1.1080305693274914,5.666819021295881,0.1388396946564884,0.7100701409960456,18144.00057273769,1244.50512,6.859044757030785,2273.5,154.60824,0.852117697969581
SPO,2022-07-01 00:00,29,Mercearia,"Azeites, Óleos e Vinagres",lanches,320179.63701597945,5.666819021295899,1.1132796821750812,7935,29.9106638018772,2.239059142824834,0.5314938369331677,6620,40.4274809160305,3.6274809160305312,0.8610687022900756,48.36550408096366,30.54545550965941,25.280105286246982,40.350300821169434,30.54545550965941,25.280105286246982,19.5529549322736,1.1080305693274914,5.666819021295881,0.21767907452585167,1.1132796821750774,18144.00057273769,1244.50512,6.859044757030785,3564.494845360825,245.97164,1.3556637579122726
