region_code,offer_id,discount,value_discount,subcat,group,all_customer,customer_count,gmv_usd,discount_usd,quantity,margin,cash_margin,net_cash_margin,convertion_rate,AOV,AOV_net,dct_avg
BAQ,451269,20231001_BAQ_fritos_piloto_NB_azucaryendulzantes_W39,4.0,Azúcar & endulzantes,control,340,24,1640.6141790241,67.887460269,58.0,0.1212,130.7209292556471,59.41250733291066,0.07058823529411765,68.35892412600417,5.4467053856519625,2.828644177875
BAQ,451269,20231001_BAQ_fritos_piloto_NB_azucaryendulzantes_W39,4.0,Azúcar & endulzantes,test,115,23,1506.8444226679999,62.183403059,53.0,0.0992421052631579,119.75403167515982,57.05206976950045,0.2,65.51497489860868,5.206697029354775,2.7036262199565217
BAQ,451270,20231001_BAQ_fritos_piloto_NB_arroz_W39,4.0,Arroz,control,348,6,38.7065677957,0.0,12.0,0.09699999999999999,3.7545370761829,0.0,0.017241379310344827,6.451094632616667,0.6257561793638167,0.0
BAQ,451270,20231001_BAQ_fritos_piloto_NB_arroz_W39,4.0,Arroz,test,133,3,9.6927966099,0.387711864,3.0,0.09700000000000002,0.9402012711603001,0.5524894071603,0.022556390977443608,3.2309322033,0.3134004237201,0.129237288
BAQ,451271,20231001_BAQ_fritos_piloto_NB_cafechocolateeinfusiones_W39,10.0,"Café, chocolate e infusiones",control,392,8,55.414947033400004,1.943313024,13.0,0.1005,5.569202176856701,3.6258891528567005,0.02040816326530612,6.9268683791750005,0.6961502721070876,0.242914128
BAQ,451271,20231001_BAQ_fritos_piloto_NB_cafechocolateeinfusiones_W39,10.0,"Café, chocolate e infusiones",test,215,13,77.5488824147,7.754894057,21.0,0.11006,8.26626151053517,0.5113674535351702,0.06046511627906977,5.965298647284616,0.6358662700411669,0.5965303120769231
BAQ,451272,20231001_BAQ_fritos_piloto_NB_harinasymezclas_W39,6.0,Harinas & mezclas,control,328,16,153.7028601681,2.259144596,343.0,0.11188695652173912,16.097764767849768,-0.8552327845664001,0.04878048780487805,9.60642876050625,1.0061102979906105,0.14119653725
BAQ,451272,20231001_BAQ_fritos_piloto_NB_harinasymezclas_W39,6.0,Harinas & mezclas,test,160,29,232.5855402514,11.531779639,525.0,0.11447083333333334,24.712427939302138,7.803422362647509,0.18125,8.020191043151724,0.8521526875621427,0.3976475737586207
BAQ,451273,20231001_BAQ_fritos_piloto_NB_detergentejabonylavalozas_W39,17.0,"Detergente, jabón & lavalozas",control,305,35,208.0621212902,5.549438551,216.0,0.17187118644067795,38.47515691252356,7.9720865537953305,0.11475409836065574,5.944632036862857,1.099290197500673,0.15855538717142856
BAQ,451273,20231001_BAQ_fritos_piloto_NB_detergentejabonylavalozas_W39,17.0,"Detergente, jabón & lavalozas",test,137,31,124.7946663117,16.665111215,113.0,0.1373090909090909,20.11502556517694,-0.44896483674207066,0.22627737226277372,4.025634397151613,0.6488717924250625,0.5375842327419355
BAQ,451274,20231001_BAQ_fritos_piloto_NB_desinfectantesysanitizantes_W39,19.0,Desinfectantes & sanitizantes,control,350,21,35.4099099564,0.211234109,53.0,0.0619,2.19187342630116,-0.09138629942006002,0.06,1.6861861884,0.10437492506196,0.010058767095238095
BAQ,451274,20231001_BAQ_fritos_piloto_NB_desinfectantesysanitizantes_W39,19.0,Desinfectantes & sanitizantes,test,160,26,50.6796159945,8.167754229,75.0,0.0619,3.13706823005955,-5.50678355400757,0.1625,1.9492159997884615,0.12065647038690576,0.31414439342307693
BAQ,451275,20231001_BAQ_fritos_piloto_NB_salsas_W39,15.0,Salsas,control,444,11,59.3841604864,1.33528072,17.0,0.17537142857142857,8.38340466748528,0.15489197278772004,0.024774774774774775,5.398560044218182,0.7621276970441163,0.12138915636363637
BAQ,451275,20231001_BAQ_fritos_piloto_NB_salsas_W39,15.0,Salsas,test,152,16,127.7546159946,15.095966624,25.0,0.135565,14.68313760445233,-3.4209747218539897,0.10526315789473684,7.9846634996625,0.9176961002782706,0.943497914
BAQ,451276,20231001_BAQ_fritos_piloto_NB_papelytoallas_W39,12.0,Papel & toallas,control,275,37,113.6779131334,5.4419173480000005,164.0,0.1356258620689655,17.82267611726424,7.45103797433608,0.13454545454545455,3.0723760306324324,0.48169394911524976,0.14707884724324324
BAQ,451276,20231001_BAQ_fritos_piloto_NB_papelytoallas_W39,12.0,Papel & toallas,test,113,16,138.0720709737,11.322545009,186.0,0.1444090909090909,22.51556681660294,11.05051002000476,0.1415929203539823,8.62950443585625,1.4072229260376838,0.7076590630625
BAQ,451277,20231001_BAQ_fritos_piloto_NB_aguas_W39,10.0,Aguas,control,427,15,42.0715836856,4.102929021,87.0,0.022926315789473684,1.4815599231892902,-3.84350657132358,0.0351288056206089,2.8047722457066664,0.09877066154595268,0.27352860139999996
BAQ,451277,20231001_BAQ_fritos_piloto_NB_aguas_W39,10.0,Aguas,test,196,18,178.2566737272,18.959478269,188.0,0.06328709677419354,17.40182864131873,-2.33860441316663,0.09183673469387756,9.9031485404,0.9667682578510406,1.053304348277778
BAQ,451278,20231001_BAQ_fritos_piloto_NB_jugos_W39,12.0,Jugos,control,415,16,54.655675316499995,8.312224568,73.0,0.09808181818181817,5.53549643446251,-3.18946434190683,0.03855421686746988,3.4159797072812497,0.34596852715390686,0.5195140355
BAQ,451278,20231001_BAQ_fritos_piloto_NB_jugos_W39,12.0,Jugos,test,155,20,262.7130958657,30.853953905,364.0,0.09698679245283019,25.387608829693438,-8.04886676174075,0.12903225806451613,13.135654793285,1.2693804414846719,1.54269769525
