region_code,offer_id,discount,value_discount,subcat,group,all_customer,customer_count,gmv_usd,discount_usd,quantity,margin,cash_margin,net_cash_margin,convertion_rate,AOV,AOV_net,dct_avg,diff_net_GMV,diff_net_dct,ROI
BAQ,690188,20240101_BAQ_fritos_piloto_NB_empaqueyenvoltura_W1,15.0,Empaque & envoltura,test,214,3,5.6082627117,0.89732521,3.0,0.20793333333333333,1.15430568852482,0.25698047852482,0.014018691588785047,1.8694209039,0.38476856284160665,0.29910840333333333,-0.28028443961107363,0.89732521,-0.31235547211592735
BAQ,690189,20240101_BAQ_fritos_piloto_NB_gaseosas_W1,10.0,Gaseosas,control,486,1,13.4918961864,0.674586864,12.0,0.089,1.2007787605895999,0.5261918965895999,0.00205761316872428,13.4918961864,1.2007787605895999,0.674586864,6.888195251305288,25.261157923148147,0.2726793155033193
BAQ,690189,20240101_BAQ_fritos_piloto_NB_gaseosas_W1,10.0,Gaseosas,test,152,9,300.6961414187,25.472139823,187.0,0.111,32.5249053794115,6.60957145049072,0.05921052631578947,33.41068237985556,3.6138783754901667,2.830237758111111,6.888195251305288,25.261157923148147,0.2726793155033193
BAQ,690190,20240101_BAQ_fritos_piloto_NB_granos_W1,5.0,Granos,control,484,17,128.6832838972,9.176628701,134.0,0.10041304347826088,13.417017142896201,4.087505725535231,0.03512396694214876,7.569604935129412,0.7892363025233059,0.5398016882941177,1.10032611326193,2.2751352433760323,NO APLICA
BAQ,690190,20240101_BAQ_fritos_piloto_NB_granos_W1,5.0,Granos,test,146,12,77.410304554,5.043291835,76.0,0.09442727272727272,7.422743387346321,2.379451552346321,0.0821917808219178,6.450858712833334,0.6185619489455267,0.42027431958333333,1.10032611326193,2.2751352433760323,NO APLICA
BAQ,690191,20240101_BAQ_fritos_piloto_NB_frutas_W1,15.0,Frutas,control,371,20,62.291843218800004,6.483352745,49.7,0.26257083333333336,17.10909745722039,8.075408907238131,0.05390835579514825,3.11459216094,0.8554548728610195,0.32416763725000003,10.371269605474133,13.395707020469004,0.7742233828812881
BAQ,690191,20240101_BAQ_fritos_piloto_NB_frutas_W1,15.0,Frutas,test,158,19,101.95199046479999,16.156811424,75.5,0.29163571428571433,31.05333079909899,14.89651937509899,0.12025316455696203,5.365894234989473,1.6343858315315258,0.850358496,10.371269605474133,13.395707020469004,0.7742233828812881
BAQ,690192,20240101_BAQ_fritos_piloto_NB_harinasymezclas_W1,7.0,Harinas & mezclas,control,405,10,38.6832918427,2.341302964,71.0,0.16173333333333334,6.2265858923979795,0.8261647525947602,0.024691358024691357,3.8683291842700003,0.622658589239798,0.2341302964,5.098540416410142,4.257993812644444,1.1974043741608147
BAQ,690192,20240101_BAQ_fritos_piloto_NB_harinasymezclas_W1,7.0,Harinas & mezclas,test,171,18,75.259409427,5.246543953,126.0,0.15209999999999999,11.9855371614004,6.37304827302944,0.10526315789473684,4.1810783014999995,0.6658631756333555,0.29147466405555555,5.098540416410142,4.257993812644444,1.1974043741608147
BAQ,690194,20240101_BAQ_fritos_piloto_NB_implementosdeaseo_W1,15.0,Implementos de aseo,control,507,2,1.9354661016,0.232256354,2.0,0.2822,0.54618853387152,0.31393217987152,0.0039447731755424065,0.9677330508,0.27309426693576,0.116128177,0.5528069356720927,0.9314331093471397,0.5935014872507229
BAQ,690194,20240101_BAQ_fritos_piloto_NB_implementosdeaseo_W1,15.0,Implementos de aseo,test,191,7,6.2444915249,1.018930079,11.0,0.2727,1.69000337829233,0.67107329929233,0.03664921465968586,0.8920702178428571,0.24142905404176143,0.14556143985714284,0.5528069356720927,0.9314331093471397,0.5935014872507229
BAQ,690195,20240101_BAQ_fritos_piloto_NB_huevos_W1,5.0,Huevos,control,352,13,147.5907282833,10.674875522,36.0,0.0389,5.74127933022037,-4.93359619177963,0.036931818181818184,11.35313294486923,0.44163687155541304,0.821144270923077,-10.918730909875102,14.657256811528413,-0.7449368630347776
